skill,level,question_text,option_a,option_b,option_c,option_d,correct_answer,explanation,topic,mdn_link,youtube_english,youtube_hindi,youtube_kannada,youtube_tamil,youtube_telugu
Linux,Intermediate,What is the difference between rpm and yum?,Package Management,RHEL,Tools,A,rpm: low-level package manager; yum: high-level, handles dependencies.,Package Management,https://rpm.org/,https://youtube.com/results?search_query=linux+rpm+vs+yum,https://youtube.com/results?search_query=linux+rpm+vs+yum+hindi,https://youtube.com/results?search_query=linux+rpm+vs+yum+kannada,https://youtube.com/results?search_query=linux+rpm+vs+yum+tamil,https://youtube.com/results?search_query=linux+rpm+vs+yum+telugu
Linux,Intermediate,What is the difference between dpkg and apt?,Package Management,Debian,Tools,A,dpkg: low-level package installer; apt: high-level, handles dependencies.,Package Management,https://man7.org/linux/man-pages/man1/dpkg.1.html,https://youtube.com/results?search_query=linux+dpkg+vs+apt,https://youtube.com/results?search_query=linux+dpkg+vs+apt+hindi,https://youtube.com/results?search_query=linux+dpkg+vs+apt+kannada,https://youtube.com/results?search_query=linux+dpkg+vs+apt+tamil,https://youtube.com/results?search_query=linux+dpkg+vs+apt+telugu
Linux,Intermediate,What is the difference between ext4 and xfs?,File System,Filesystems,Types,A,ext4: default for many Linux; xfs: better for large files, scalability.,File System,https://ext4.wiki.kernel.org/index.php/Main_Page,https://youtube.com/results?search_query=linux+ext4+vs+xfs,https://youtube.com/results?search_query=linux+ext4+vs+xfs+hindi,https://youtube.com/results?search_query=linux+ext4+vs+xfs+kannada,https://youtube.com/results?search_query=linux+ext4+vs+xfs+tamil,https://youtube.com/results?search_query=linux+ext4+vs+xfs+telugu
Linux,Intermediate,What is the difference between useradd and adduser?,Commands,Users,Management,A,useradd: low-level tool; adduser: interactive, higher-level.,User Management,https://man7.org/linux/man-pages/man8/useradd.8.html,https://youtube.com/results?search_query=linux+useradd+vs+adduser,https://youtube.com/results?search_query=linux+useradd+vs+adduser+hindi,https://youtube.com/results?search_query=linux+useradd+vs+adduser+kannada,https://youtube.com/results?search_query=linux+useradd+vs+adduser+tamil,https://youtube.com/results?search_query=linux+useradd+vs+adduser+telugu
Linux,Intermediate,What is the difference between gzip and bzip2?,Commands,Compression,Algorithms,A,gzip: faster," less compression; bzip2: slower, better compression.",File Management,https://man7.org/linux/man-pages/man1/gzip.1.html,https://youtube.com/results?search_query=linux+gzip+vs+bzip2,https://youtube.com/results?search_query=linux+gzip+vs+bzip2+hindi,https://youtube.com/results?search_query=linux+gzip+vs+bzip2+kannada,https://youtube.com/results?search_query=linux+gzip+vs+bzip2+tamil,https://youtube.com/results?search_query=linux+gzip+vs+bzip2+telugu
Linux,Intermediate,What is the difference between which and whereis?,Commands,Files,Location,A,which: shows executable path; whereis: shows binary," source, manual page locations.",File Management,https://man7.org/linux/man-pages/man1/which.1.html,https://youtube.com/results?search_query=linux+which+vs+whereis,https://youtube.com/results?search_query=linux+which+vs+whereis+hindi,https://youtube.com/results?search_query=linux+which+vs+whereis+kannada,https://youtube.com/results?search_query=linux+which+vs+whereis+tamil,https://youtube.com/results?search_query=linux+which+vs+whereis+telugu
Linux,Intermediate,What is the difference between alias and function?,Shell,Programming,Aliases,A,alias: simple command substitution; function: can have parameters, logic.,Shell Scripting,https://www.gnu.org/software/bash/manual/bash.html#Aliases,https://youtube.com/results?search_query=linux+alias+vs+function,https://youtube.com/results?search_query=linux+alias+vs+function+hindi,https://youtube.com/results?search_query=linux+alias+vs+function+kannada,https://youtube.com/results?search_query=linux+alias+vs+function+tamil,https://youtube.com/results?search_query=linux+alias+vs+function+telugu
Linux,Intermediate,What is the difference between [ ] and [[ ]]?,Shell,Conditionals,Test,A,[ ]: POSIX test command; [[ ]]: bash extension, more features.,Shell Scripting,https://www.gnu.org/software/bash/manual/bash.html#Conditional-Constructs,https://youtube.com/results?search_query=linux+[+]+vs+[[+]],https://youtube.com/results?search_query=linux+[+]+vs+[[+]]+hindi,https://youtube.com/results?search_query=linux+[+]+vs+[[+]]+kannada,https://youtube.com/results?search_query=linux+[+]+vs+[[+]]+tamil,https://youtube.com/results?search_query=linux+[+]+vs+[[+]]+telugu
Linux,Intermediate,What is the difference between seq and jot?,Commands,Sequences,Generation,A,seq: generates number sequences; jot: more features (random numbers, formatting).,Text Processing,https://man7.org/linux/man-pages/man1/seq.1.html,https://youtube.com/results?search_query=linux+seq+vs+jot,https://youtube.com/results?search_query=linux+seq+vs+jot+hindi,https://youtube.com/results?search_query=linux+seq+vs+jot+kannada,https://youtube.com/results?search_query=linux+seq+vs+jot+tamil,https://youtube.com/results?search_query=linux+seq+vs+jot+telugu
Linux,Intermediate,What is the difference between nc and telnet?,Commands,Networking,Testing,A,nc: netcat, Swiss army knife for TCP/UDP; telnet: TCP connection testing.,Networking,https://man7.org/linux/man-pages/man1/nc.1.html,https://youtube.com/results?search_query=linux+nc+vs+telnet,https://youtube.com/results?search_query=linux+nc+vs+telnet+hindi,https://youtube.com/results?search_query=linux+nc+vs+telnet+kannada,https://youtube.com/results?search_query=linux+nc+vs+telnet+tamil,https://youtube.com/results?search_query=linux+nc+vs+telnet+telugu
