skill,level,question_text,option_a,option_b,option_c,option_d,correct_answer,explanation,topic,mdn_link,youtube_english,youtube_hindi,youtube_kannada,youtube_tamil,youtube_telugu
GLSL,Intermediate,How do you implement cel/toon shading in GLSL?,Non-photorealistic,Toon rendering,Posterization,Stylized lighting,A,"Quantize lighting intensity into bands, add dark outlines using edge detection or normal-based techniques.",Stylized Rendering,https://learnopengl.com/Advanced-OpenGL/Cel-Shading,https://youtube.com/results?search_query=glsl+cel+shading,https://youtube.com/results?search_query=glsl+cel+shading+hindi,https://youtube.com/results?search_query=glsl+cel+shading+kannada,https://youtube.com/results?search_query=glsl+cel+shading+tamil,https://youtube.com/results?search_query=glsl+cel+shading+telugu
GLSL,Intermediate,What's the purpose of the gl_InstanceID variable in vertex shaders?,Instancing identification,Draw instance index,Batch rendering,GPU instancing,A,gl_InstanceID provides index of current instance in instanced draw calls for per-instance data.,Instancing,https://www.khronos.org/registry/OpenGL-Refpages/gl4/html/gl_InstanceID.xhtml,https://youtube.com/results?search_query=glsl+gl_InstanceID,https://youtube.com/results?search_query=glsl+gl_InstanceID+hindi,https://youtube.com/results?search_query=glsl+gl_InstanceID+kannada,https://youtube.com/results?search_query=glsl+gl_InstanceID+tamil,https://youtube.com/results?search_query=glsl+gl_InstanceID+telugu
GLSL,Intermediate,How do you implement motion blur in GLSL?,Temporal effects,Motion vectors,Blur direction,Animation smoothing,A,"Use velocity buffer to determine blur direction/speed, accumulate samples along motion vector.",Motion Blur,https://developer.nvidia.com/gpugems/gpugems3/part-iv-image-effects/chapter-27-motion-blur-post-processing-effect,https://youtube.com/results?search_query=glsl+motion+blur,https://youtube.com/results?search_query=glsl+motion+blur+hindi,https://youtube.com/results?search_query=glsl+motion+blur+kannada,https://youtube.com/results?search_query=glsl+motion+blur+tamil,https://youtube.com/results?search_query=glsl+motion+blur+telugu
GLSL,Intermediate,What's the difference between sampler2D and sampler2DShadow?,Texture sampler types,Depth comparison,Shadow sampling,Specialized sampling,A,sampler2D for regular textures; sampler2DShadow for depth textures with comparison (shadow maps).,Sampler Types,https://www.khronos.org/opengl/wiki/Sampler_(GLSL),https://youtube.com/results?search_query=glsl+sampler2d+shadow,https://youtube.com/results?search_query=glsl+sampler2d+shadow+hindi,https://youtube.com/results?search_query=glsl+sampler2d+shadow+kannada,https://youtube.com/results?search_query=glsl+sampler2d+shadow+tamil,https://youtube.com/results?search_query=glsl+sampler2d+shadow+telugu
GLSL,Intermediate,How do you implement depth of field in GLSL?,Focus effects,Lens simulation,Depth-based blur,Photographic effects,A,"Calculate circle of confusion based on depth, apply blur proportional to CoC size using Gaussian kernel.",Depth of Field,https://learnopengl.com/Advanced-OpenGL/Depth-testing,https://youtube.com/results?search_query=glsl+depth+of+field,https://youtube.com/results?search_query=glsl+depth+of+field+hindi,https://youtube.com/results?search_query=glsl+depth+of+field+kannada,https://youtube.com/results?search_query=glsl+depth+of+field+tamil,https://youtube.com/results?search_query=glsl+depth+of+field+telugu
GLSL,Intermediate,What's the purpose of the gl_PointSize variable in vertex shaders?,Point sprite sizing,Point rendering,Particle size,Primitive size,A,gl_PointSize sets size of point primitive in pixels for point sprites or particle systems.,Point Rendering,https://www.khronos.org/registry/OpenGL-Refpages/gl4/html/gl_PointSize.xhtml,https://youtube.com/results?search_query=glsl+gl_PointSize,https://youtube.com/results?search_query=glsl+gl_PointSize+hindi,https://youtube.com/results?search_query=glsl+gl_PointSize+kannada,https://youtube.com/results?search_query=glsl+gl_PointSize+tamil,https://youtube.com/results?search_query=glsl+gl_PointSize+telugu
GLSL,Intermediate,How do you implement refraction in GLSL?,Transparency effects,Light bending,Refractive materials,Glass simulation,A,"Calculate refraction vector using Snell's law, sample environment/cubemap with refracted direction.",Refraction,https://learnopengl.com/Advanced-OpenGL/Cubemaps,https://youtube.com/results?search_query=glsl+refraction,https://youtube.com/results?search_query=glsl+refraction+hindi,https://youtube.com/results?search_query=glsl+refraction+kannada,https://youtube.com/results?search_query=glsl+refraction+tamil,https://youtube.com/results?search_query=glsl+refraction+telugu
GLSL,Intermediate,What's the difference between mix() and smoothstep() functions?,Interpolation functions,Blending,Easing curves,Value smoothing,A,mix() linear interpolation; smoothstep() hermite interpolation with smooth edges - different easing functions.,Built-in Functions,https://www.khronos.org/registry/OpenGL-Refpages/gl4/html/mix.xhtml,https://youtube.com/results?search_query=glsl+mix+smoothstep,https://youtube.com/results?search_query=glsl+mix+smoothstep+hindi,https://youtube.com/results?search_query=glsl+mix+smoothstep+kannada,https://youtube.com/results?search_query=glsl+mix+smoothstep+tamil,https://youtube.com/results?search_query=glsl+mix+smoothstep+telugu
GLSL,Intermediate,How do you implement volumetric lighting/light shafts?,God rays,Volumetric effects,Atmospheric scattering,Light volume,A,"Ray march through light volume, accumulate scattering based on density and shadowing from light source.",Volumetric Effects,https://developer.nvidia.com/gpugems/gpugems3/part-ii-light-and-shadows/chapter-13-volumetric-light-scattering-post-process,https://youtube.com/results?search_query=glsl+volumetric+lighting,https://youtube.com/results?search_query=glsl+volumetric+lighting+hindi,https://youtube.com/results?search_query=glsl+volumetric+lighting+kannada,https://youtube.com/results?search_query=glsl+volumetric+lighting+tamil,https://youtube.com/results?search_query=glsl+volumetric+lighting+telugu
GLSL,Intermediate,What's the purpose of the gl_FrontFacing variable in fragment shaders?,Face orientation,Backface detection,Culling information,Geometry direction,A,"gl_FrontFacing indicates whether fragment is from front-facing primitive, useful for two-sided materials.",Face Culling,https://www.khronos.org/registry/OpenGL-Refpages/gl4/html/gl_FrontFacing.xhtml,https://youtube.com/results?search_query=glsl+gl_FrontFacing,https://youtube.com/results?search_query=glsl+gl_FrontFacing+hindi,https://youtube.com/results?search_query=glsl+gl_FrontFacing+kannada,https://youtube.com/results?search_query=glsl+gl_FrontFacing+tamil,https://youtube.com/results?search_query=glsl+gl_FrontFacing+telugu
GLSL,Intermediate,How do you implement screen-space reflections?,Reflections,Screen-space ray tracing,Real-time mirrors,Planar reflections,A,"Ray march in screen space using depth buffer, find intersection point, sample color at hit position.",Screen-space Effects,https://learnopengl.com/Advanced-Lighting/SSAO,https://youtube.com/results?search_query=glsl+screen+space+reflections,https://youtube.com/results?search_query=glsl+screen+space+reflections+hindi,https://youtube.com/results?search_query=glsl+screen+space+reflections+kannada,https://youtube.com/results?search_query=glsl+screen+space+reflections+tamil,https://youtube.com/results?search_query=glsl+screen+space+reflections+telugu
GLSL,Intermediate,What's the difference between dFdx() and fwidth() functions?,Derivative functions,Gradient estimation,Texture LOD,Mipmap calculation,A,dFdx() gives derivative in x; fwidth() = abs(dFdx()) + abs(dFdy()) for mipmap level selection.,Derivatives,https://www.khronos.org/registry/OpenGL-Refpages/gl4/html/dFdx.xhtml,https://youtube.com/results?search_query=glsl+dfdx+fwidth,https://youtube.com/results?search_query=glsl+dfdx+fwidth+hindi,https://youtube.com/results?search_query=glsl+dfdx+fwidth+kannada,https://youtube.com/results?search_query=glsl+dfdx+fwidth+tamil,https://youtube.com/results?search_query=glsl+dfdx+fwidth+telugu
GLSL,Intermediate,How do you implement tessellation shaders in GLSL?,Tessellation,Dynamic LOD,Geometry subdivision,Adaptive meshing,A,Use tessellation control (patch) and evaluation shaders to subdivide primitives based on distance/criteria.,Tessellation,https://learnopengl.com/Advanced-OpenGL/Tessellation,https://youtube.com/results?search_query=glsl+tessellation+shaders,https://youtube.com/results?search_query=glsl+tessellation+shaders+hindi,https://youtube.com/results?search_query=glsl+tessellation+shaders+kannada,https://youtube.com/results?search_query=glsl+tessellation+shaders+tamil,https://youtube.com/results?search_query=glsl+tessellation+shaders+telugu
GLSL,Intermediate,What's the purpose of the gl_TessLevelInner/Outer variables?,Tessellation levels,Patch subdivision,Edge tessellation,Primitive density,A,Set inner/outer tessellation levels in tessellation control shader to control subdivision factors.,Tessellation,https://www.khronos.org/opengl/wiki/Tessellation,https://youtube.com/results?search_query=glsl+tessellation+levels,https://youtube.com/results?search_query=glsl+tessellation+levels+hindi,https://youtube.com/results?search_query=glsl+tessellation+levels+kannada,https://youtube.com/results?search_query=glsl+tessellation+levels+tamil,https://youtube.com/results?search_query=glsl+tessellation+levels+telugu
GLSL,Intermediate,How do you implement geometry shaders in GLSL?,Geometry processing,Primitive generation,Mesh manipulation,Shader stages,A,"Geometry shader takes primitives, can emit new vertices/primitives for effects like fur, explosions.",Geometry Shaders,https://learnopengl.com/Advanced-OpenGL/Geometry-Shader,https://youtube.com/results?search_query=glsl+geometry+shader,https://youtube.com/results?search_query=glsl+geometry+shader+hindi,https://youtube.com/results?search_query=glsl+geometry+shader+kannada,https://youtube.com/results?search_query=glsl+geometry+shader+tamil,https://youtube.com/results?search_query=glsl+geometry+shader+telugu
GLSL,Intermediate,What's the difference between inverse() and transpose() matrix operations?,Matrix manipulation,Linear algebra,Inverse calculation,Transposition,A,inverse() computes matrix inverse; transpose() swaps rows and columns - different matrix operations.,Matrix Functions,https://www.khronos.org/registry/OpenGL-Refpages/gl4/html/inverse.xhtml,https://youtube.com/results?search_query=glsl+inverse+transpose,https://youtube.com/results?search_query=glsl+inverse+transpose+hindi,https://youtube.com/results?search_query=glsl+inverse+transpose+kannada,https://youtube.com/results?search_query=glsl+inverse+transpose+tamil,https://youtube.com/results?search_query=glsl+inverse+transpose+telugu
GLSL,Intermediate,How do you implement particle systems in GLSL?,Particles,GPU simulation,Point sprites,Animation,A,"Use vertex shader with point size, update positions in compute shader or transform feedback, apply billboarding.",Particle Systems,https://learnopengl.com/In-Practice/2D-Game/Rendering-Particles,https://youtube.com/results?search_query=glsl+particle+system,https://youtube.com/results?search_query=glsl+particle+system+hindi,https://youtube.com/results?search_query=glsl+particle+system+kannada,https://youtube.com/results?search_query=glsl+particle+system+tamil,https://youtube.com/results?search_query=glsl+particle+system+telugu
GLSL,Intermediate,What's the purpose of the gl_Layer variable in geometry shaders?,Layer selection,Layered rendering,Cubemap faces,Array textures,A,"gl_Layer selects which layer of layered framebuffer (array texture, cubemap face) to render to.",Layered Rendering,https://www.khronos.org/opengl/wiki/Geometry_Shader#Layered_rendering,https://youtube.com/results?search_query=glsl+gl_Layer,https://youtube.com/results?search_query=glsl+gl_Layer+hindi,https://youtube.com/results?search_query=glsl+gl_Layer+kannada,https://youtube.com/results?search_query=glsl+gl_Layer+tamil,https://youtube.com/results?search_query=glsl+gl_Layer+telugu
GLSL,Intermediate,How do you implement compute shaders in GLSL?,General purpose,GPU computing,Parallel processing,Data manipulation,A,"Define work groups, use shared memory, synchronize with barrier(), process large data sets in parallel.",Compute Shaders,https://learnopengl.com/Guest-Articles/2022/Compute-Shaders/Introduction,https://youtube.com/results?search_query=glsl+compute+shaders,https://youtube.com/results?search_query=glsl+compute+shaders+hindi,https://youtube.com/results?search_query=glsl+compute+shaders+kannada,https://youtube.com/results?search_query=glsl+compute+shaders+tamil,https://youtube.com/results?search_query=glsl+compute+shaders+telugu
GLSL,Intermediate,What's the difference between clamp() and saturate() functions?,Value limiting,Range restriction,Color clamping,Saturation,A,"clamp() limits to min/max range; saturate() = clamp(x, 0.0, 1.0) specifically for 0-1 range.",Built-in Functions,https://www.khronos.org/registry/OpenGL-Refpages/gl4/html/clamp.xhtml,https://youtube.com/results?search_query=glsl+clamp+saturate,https://youtube.com/results?search_query=glsl+clamp+saturate+hindi,https://youtube.com/results?search_query=glsl+clamp+saturate+kannada,https://youtube.com/results?search_query=glsl+clamp+saturate+tamil,https://youtube.com/results?search_query=glsl+clamp+saturate+telugu
GLSL,Intermediate,How do you implement fur rendering in GLSL?,Fur simulation,Shell rendering,Layer rendering,Volumetric fur,A,"Use geometry shader or multiple passes with shell textures, apply noise for randomness, alpha test.",Fur Rendering,https://developer.nvidia.com/gpugems/gpugems3/part-iii-rendering/chapter-16-virtual-fur-rendering,https://youtube.com/results?search_query=glsl+fur+rendering,https://youtube.com/results?search_query=glsl+fur+rendering+hindi,https://youtube.com/results?search_query=glsl+fur+rendering+kannada,https://youtube.com/results?search_query=glsl+fur+rendering+tamil,https://youtube.com/results?search_query=glsl+fur+rendering+telugu
GLSL,Intermediate,What's the purpose of the gl_WorkGroupSize variable in compute shaders?,Work group dimensions,Compute dispatch,Thread organization,Parallel layout,A,gl_WorkGroupSize defines dimensions of work group for compute shader execution (layout local_size).,Compute Shaders,https://www.khronos.org/opengl/wiki/Compute_Shader#Local_size,https://youtube.com/results?search_query=glsl+workgroup+size,https://youtube.com/results?search_query=glsl+workgroup+size+hindi,https://youtube.com/results?search_query=glsl+workgroup+size+kannada,https://youtube.com/results?search_query=glsl+workgroup+size+tamil,https://youtube.com/results?search_query=glsl+workgroup+size+telugu
GLSL,Intermediate,How do you implement water simulation in GLSL?,Water rendering,Wave simulation,Gerstner waves,Fluid dynamics,A,"Use Gerstner wave equation for vertices, apply normal calculation, add reflection/refraction, foam.",Water Simulation,https://developer.nvidia.com/gpugems/gpugems/part-i-natural-effects/chapter-1-effective-water-simulation-physical-models,https://youtube.com/results?search_query=glsl+water+simulation,https://youtube.com/results?search_query=glsl+water+simulation+hindi,https://youtube.com/results?search_query=glsl+water+simulation+kannada,https://youtube.com/results?search_query=glsl+water+simulation+tamil,https://youtube.com/results?search_query=glsl+water+simulation+telugu
GLSL,Intermediate,What's the difference between pow() and exp2() functions?,Exponential functions,Power calculation,Base-2 exponent,Mathematical operations,A,"pow(x, y) = x^y; exp2(x) = 2^x - different exponential bases and parameterization.",Math Functions,https://www.khronos.org/registry/OpenGL-Refpages/gl4/html/pow.xhtml,https://youtube.com/results?search_query=glsl+pow+exp2,https://youtube.com/results?search_query=glsl+pow+exp2+hindi,https://youtube.com/results?search_query=glsl+pow+exp2+kannada,https://youtube.com/results?search_query=glsl+pow+exp2+tamil,https://youtube.com/results?search_query=glsl+pow+exp2+telugu
GLSL,Intermediate,How do you implement subsurface scattering in GLSL?,Skin rendering,Wax materials,Translucency,Light diffusion,A,"Approximate with blur of backlit areas, use texture space diffusion, or screen-space blur for thin objects.",Subsurface Scattering,https://developer.nvidia.com/gpugems/gpugems3/part-iii-rendering/chapter-14-advanced-techniques-realistic-real-time-skin-rendering,https://youtube.com/results?search_query=glsl+subsurface+scattering,https://youtube.com/results?search_query=glsl+subsurface+scattering+hindi,https://youtube.com/results?search_query=glsl+subsurface+scattering+kannada,https://youtube.com/results?search_query=glsl+subsurface+scattering+tamil,https://youtube.com/results?search_query=glsl+subsurface+scattering+telugu
GLSL,Intermediate,What's the purpose of the gl_NumWorkGroups variable in compute shaders?,Dispatch dimensions,Global work size,Total groups,Compute organization,A,gl_NumWorkGroups contains total number of work groups dispatched for current compute invocation.,Compute Shaders,https://www.khronos.org/opengl/wiki/Compute_Shader#Inputs,https://youtube.com/results?search_query=glsl+numworkgroups,https://youtube.com/results?search_query=glsl+numworkgroups+hindi,https://youtube.com/results?search_query=glsl+numworkgroups+kannada,https://youtube.com/results?search_query=glsl+numworkgroups+tamil,https://youtube.com/results?search_query=glsl+numworkgroups+telugu
GLSL,Intermediate,How do you implement procedural noise in GLSL?,Procedural generation,Noise functions,Random patterns,Texture synthesis,A,"Use value, gradient, simplex, or Worley noise functions implemented in shader for dynamic textures.",Procedural Textures,https://thebookofshaders.com/11/,https://youtube.com/results?search_query=glsl+procedural+noise,https://youtube.com/results?search_query=glsl+procedural+noise+hindi,https://youtube.com/results?search_query=glsl+procedural+noise+kannada,https://youtube.com/results?search_query=glsl+procedural+noise+tamil,https://youtube.com/results?search_query=glsl+procedural+noise+telugu
GLSL,Intermediate,What's the difference between dot() and cross() vector operations?,Vector algebra,Dot product,Cross product,Geometric calculations,A,dot() = scalar projection; cross() = vector perpendicular to plane - different geometric operations.,Vector Functions,https://www.khronos.org/registry/OpenGL-Refpages/gl4/html/dot.xhtml,https://youtube.com/results?search_query=glsl+dot+cross,https://youtube.com/results?search_query=glsl+dot+cross+hindi,https://youtube.com/results?search_query=glsl+dot+cross+kannada,https://youtube.com/results?search_query=glsl+dot+cross+tamil,https://youtube.com/results?search_query=glsl+dot+cross+telugu
GLSL,Intermediate,How do you implement deferred shading in GLSL?,Deferred rendering,GBuffer,Light accumulation,Multi-pass lighting,A,"First pass: store geometry data (position, normal, albedo) in GBuffer; second pass: apply lighting.",Deferred Rendering,https://learnopengl.com/Advanced-Lighting/Deferred-Shading,https://youtube.com/results?search_query=glsl+deferred+shading,https://youtube.com/results?search_query=glsl+deferred+shading+hindi,https://youtube.com/results?search_query=glsl+deferred+shading+kannada,https://youtube.com/results?search_query=glsl+deferred+shading+tamil,https://youtube.com/results?search_query=glsl+deferred+shading+telugu
GLSL,Intermediate,What's the purpose of the gl_InvocationID variable in tessellation shaders?,Tessellation invocation,Patch processing,Control point index,Parallel execution,A,gl_InvocationID identifies which control point invocation is being processed in tessellation control shader.,Tessellation,https://www.khronos.org/opengl/wiki/Tessellation_Control_Shader,https://youtube.com/results?search_query=glsl+invocationid,https://youtube.com/results?search_query=glsl+invocationid+hindi,https://youtube.com/results?search_query=glsl+invocationid+kannada,https://youtube.com/results?search_query=glsl+invocationid+tamil,https://youtube.com/results?search_query=glsl+invocationid+telugu
GLSL,Intermediate,How do you implement screen-space decals in GLSL?,Decal projection,Surface marking,Projected textures,Detail overlay,A,"Project decal volume, reconstruct world position from depth, clip to volume, blend decal texture.",Decals,https://martindevans.me/game-development/2015/02/27/Drawing-Stuff-On-Other-Stuff-With-Deferred-Screenspace-Decals/,https://youtube.com/results?search_query=glsl+screen+space+decals,https://youtube.com/results?search_query=glsl+screen+space+decals+hindi,https://youtube.com/results?search_query=glsl+screen+space+decals+kannada,https://youtube.com/results?search_query=glsl+screen+space+decals+tamil,https://youtube.com/results?search_query=glsl+screen+space+decals+telugu
GLSL,Intermediate,What's the difference between length() and distance() functions?,Vector magnitude,Measurement functions,Spatial calculation,Metric functions,A,"length(v) = ||v||; distance(a,b) = length(a-b) - single vector vs two-point measurement.",Vector Functions,https://www.khronos.org/registry/OpenGL-Refpages/gl4/html/length.xhtml,https://youtube.com/results?search_query=glsl+length+distance,https://youtube.com/results?search_query=glsl+length+distance+hindi,https://youtube.com/results?search_query=glsl+length+distance+kannada,https://youtube.com/results?search_query=glsl+length+distance+tamil,https://youtube.com/results?search_query=glsl+length+distance+telugu
