skill,level,question_text,option_a,option_b,option_c,option_d,correct_answer,explanation,topic,mdn_link,youtube_english,youtube_hindi,youtube_kannada,youtube_tamil,youtube_telugu
Selenium,Advanced,How do you implement cross-browser testing with Selenium?,Cross Browser,Compatibility,Testing,Use WebDriverManager for driver management, parameterize browser types in tests," run tests on multiple browsers (Chrome, Firefox, Edge", Safari). Use Selenium Grid for parallel execution across browsers.,https://www.selenium.dev/documentation/grid/,https://youtube.com/results?search_query=selenium+cross+browser+testing,https://youtube.com/results?search_query=selenium+cross+browser+hindi,https://youtube.com/results?search_query=selenium+cross+browser+kannada,https://youtube.com/results?search_query=selenium+cross+browser+tamil,https://youtube.com/results?search_query=selenium+cross+browser+telugu
Selenium,Advanced,How do you handle WebDriver events and listeners?,Event Listeners,Logging,Monitoring,Implement WebDriverEventListener interface or use EventFiringWebDriver. Listen to events like beforeClick, afterFindBy," onException. Useful for logging, taking screenshots on failure", or custom reporting.,https://www.selenium.dev/documentation/webdriver/actions_api/events/,https://youtube.com/results?search_query=selenium+event+listeners,https://youtube.com/results?search_query=selenium+listeners+hindi,https://youtube.com/results?search_query=selenium+listeners+kannada,https://youtube.com/results?search_query=selenium+listeners+tamil,https://youtube.com/results?search_query=selenium+listeners+telugu
Selenium,Advanced,How do you handle date pickers and calendar widgets in Selenium?,Calendar,Date Picker,Widgets,Click date field to open picker, navigate using next/previous arrows, select day. For complex pickers, use JavaScript to set value directly. Some libraries (like React) may require triggering change events after setting value.,https://www.selenium.dev/documentation/webdriver/elements/interactions/,https://youtube.com/results?search_query=selenium+date+pickers,https://youtube.com/results?search_query=selenium+date+picker+hindi,https://youtube.com/results?search_query=selenium+date+picker+kannada,https://youtube.com/results?search_query=selenium+date+picker+tamil,https://youtube.com/results?search_query=selenium+date+picker+telugu
Selenium,Advanced,How do you handle WebTables in Selenium?,WebTables,Dynamic Tables,Data Extraction,Locate table, get rows with findElements(By.tagName("tr")), iterate through rows and cells. Use XPath axes for specific cell location. For dynamic tables, wait for rows to load and handle pagination.,https://www.selenium.dev/documentation/webdriver/elements/finders/,https://youtube.com/results?search_query=selenium+webtables+handling,https://youtube.com/results?search_query=selenium+webtables+hindi,https://youtube.com/results?search_query=selenium+webtables+kannada,https://youtube.com/results?search_query=selenium+webtables+tamil,https://youtube.com/results?search_query=selenium+webtables+telugu
Selenium,Advanced,What is StaleElementReferenceException and how do you resolve it?,Exceptions,Stale Elements,DOM Changes,Occurs when element is no longer attached to DOM (page refreshed, element removed/replaced). Resolve by re-finding element, using explicit wait for staleness, or implementing retry logic. Avoid storing WebElements for long periods.,https://www.selenium.dev/documentation/webdriver/troubleshooting/errors/stale_element_reference/,https://youtube.com/results?search_query=selenium+staleelementreferenceexception,https://youtube.com/results?search_query=selenium+stale+element+hindi,https://youtube.com/results?search_query=selenium+stale+element+kannada,https://youtube.com/results?search_query=selenium+stale+element+tamil,https://youtube.com/results?search_query=selenium+stale+element+telugu
Selenium,Advanced,How do you handle browser logs and console errors in Selenium?,Logging,Console Errors,Monitoring,Use driver.manage().logs().get(logType) where logType can be BROWSER, DRIVER," PERFORMANCE. Filter by Level (SEVERE, WARNING). Useful for catching JavaScript errors, network issues", or performance problems.,https://www.selenium.dev/documentation/webdriver/browser/logs/,https://youtube.com/results?search_query=selenium+browser+logs,https://youtube.com/results?search_query=selenium+browser+logs+hindi,https://youtube.com/results?search_query=selenium+browser+logs+kannada,https://youtube.com/results?search_query=selenium+browser+logs+tamil,https://youtube.com/results?search_query=selenium+browser+logs+telugu
Selenium,Advanced,What is the difference between XPath and CSS selectors?,Locators,Comparison,Performance,XPath can traverse both directions (parent/child), supports text search," more powerful but slower. CSS is faster, simpler syntax", unidirectional (parent to child). CSS doesn't support text matching or traversing up.,https://www.selenium.dev/documentation/webdriver/elements/locators/,https://youtube.com/results?search_query=selenium+xpath+vs+css,https://youtube.com/results?search_query=selenium+xpath+css+hindi,https://youtube.com/results?search_query=selenium+xpath+css+kannada,https://youtube.com/results?search_query=selenium+xpath+css+tamil,https://youtube.com/results?search_query=selenium+xpath+css+telugu
Selenium,Advanced,How do you handle browser proxy settings in Selenium?,Proxy,Network,Configuration,Use Proxy class with desired capabilities. Set HTTP, SSL," FTP proxies. Useful for testing with different locations, monitoring network traffic", or testing behind corporate proxies.,https://www.selenium.dev/documentation/webdriver/capabilities/,https://youtube.com/results?search_query=selenium+browser+proxy,https://youtube.com/results?search_query=selenium+proxy+hindi,https://youtube.com/results?search_query=selenium+proxy+kannada,https://youtube.com/results?search_query=selenium+proxy+tamil,https://youtube.com/results?search_query=selenium+proxy+telugu
Selenium,Advanced,How do you test file download functionality?,File Download,Verification,External Tools,Set download directory, initiate download, then verify file exists using Java File class. Check file size, extension. Cannot verify content without external libraries like Apache Tika for content validation.,https://www.selenium.dev/documentation/webdriver/browsers/,https://youtube.com/results?search_query=selenium+test+file+download,https://youtube.com/results?search_query=selenium+file+download+hindi,https://youtube.com/results?search_query=selenium+file+download+kannada,https://youtube.com/results?search_query=selenium+file+download+tamil,https://youtube.com/results?search_query=selenium+file+download+telugu
Selenium,Advanced,How do you handle browser memory leaks in long-running tests?,Memory Leaks,Performance,Optimization,Use driver.quit() not close(), avoid static WebDriver instances, clear collections holding WebElements, use try-with-resources. Monitor memory with JVM flags. Split long tests into smaller ones.,https://www.selenium.dev/documentation/webdriver/troubleshooting/,https://youtube.com/results?search_query=selenium+memory+leaks,https://youtube.com/results?search_query=selenium+memory+hindi,https://youtube.com/results?search_query=selenium+memory+kannada,https://youtube.com/results?search_query=selenium+memory+tamil,https://youtube.com/results?search_query=selenium+memory+telugu
Selenium,Advanced,How do you handle dynamic IDs and class names in locators?,Dynamic Locators,Stable Selectors,Attributes,Use partial attribute matches: contains(), starts-with()," ends-with() in XPath; *=, ^=, $= in CSS. Find by other stable attributes: name, data-* attributes, text content", or relative positioning.,https://www.selenium.dev/documentation/webdriver/elements/locators/,https://youtube.com/results?search_query=selenium+dynamic+locators,https://youtube.com/results?search_query=selenium+dynamic+ids+hindi,https://youtube.com/results?search_query=selenium+dynamic+ids+kannada,https://youtube.com/results?search_query=selenium+dynamic+ids+tamil,https://youtube.com/results?search_query=selenium+dynamic+ids+telugu
Selenium,Advanced,How do you implement visual regression testing with Selenium?,Visual Testing,Regression,Screenshots,Use libraries like Applitools, Percy, or Ashot. Capture screenshots, compare with baselines using image diff algorithms. Handle dynamic content with ignore regions. Integrate with CI/CD pipelines.,https://www.selenium.dev/documentation/,https://youtube.com/results?search_query=selenium+visual+regression+testing,https://youtube.com/results?search_query=selenium+visual+hindi,https://youtube.com/results?search_query=selenium+visual+kannada,https://youtube.com/results?search_query=selenium+visual+tamil,https://youtube.com/results?search_query=selenium+visual+telugu
Selenium,Advanced,How do you test browser form validation and constraint API?,Form Validation,HTML5,Constraints,Test HTML5 validation attributes: required, pattern," min/max. Use JavaScript checkValidity(), reportValidity(). Test custom error messages", UI feedback for invalid fields.,https://www.selenium.dev/documentation/,https://youtube.com/results?search_query=selenium+form+validation+testing,https://youtube.com/results?search_query=selenium+form+validation+hindi,https://youtube.com/results?search_query=selenium+form+validation+kannada,https://youtube.com/results?search_query=selenium+form+validation+tamil,https://youtube.com/results?search_query=selenium+form+validation+telugu
Selenium,Advanced,How do you handle browser viewport units (vh, vw, vmin, vmax) testing?,Viewport Units,Responsive,CSS,Test with different viewport sizes using driver.manage().window().setSize(). Verify element sizing relative to viewport. Complex calculations may need JavaScript verification.,https://www.selenium.dev/documentation/webdriver/browsers/windows/,https://youtube.com/results?search_query=selenium+viewport+units+testing,https://youtube.com/results?search_query=selenium+viewport+hindi,https://youtube.com/results?search_query=selenium+viewport+kannada,https://youtube.com/results?search_query=selenium+viewport+tamil,https://youtube.com/results?search_query=selenium+viewport+telugu
Selenium,Advanced,How do you handle browser CSS logical properties (start/end) testing?,Logical Properties,RTL,Bidirectional,Test with different text directions (LTR, RTL). Verify positioning, margins, padding adapt. Switch direction via HTML dir attribute or CSS direction property.,https://www.selenium.dev/documentation/,https://youtube.com/results?search_query=selenium+logical+properties+testing,https://youtube.com/results?search_query=selenium+logical+properties+hindi,https://youtube.com/results?search_query=selenium+logical+properties+kannada,https://youtube.com/results?search_query=selenium+logical+properties+tamil,https://youtube.com/results?search_query=selenium+logical+properties+telugu
Selenium,Advanced,How do you test browser CSS math functions (calc, min, max, clamp)?,CSS Math Functions,Responsive,Calculations,Test dynamic calculations with different viewport sizes. Verify values computed correctly. JavaScript to get computed values. Test edge cases for clamp().,https://www.selenium.dev/documentation/,https://youtube.com/results?search_query=selenium+css+math+functions+testing,https://youtube.com/results?search_query=selenium+css+math+hindi,https://youtube.com/results?search_query=selenium+css+math+kannada,https://youtube.com/results?search_query=selenium+css+math+tamil,https://youtube.com/results?search_query=selenium+css+math+telugu
Selenium,Advanced,How do you test browser clear site data functionality?,Clear Site Data,Storage,Privacy,Test clearing via Clear-Site-Data header. Verify all storage types cleared: cache, cookies, storage, executionContexts. Browser implementation differences.,https://www.selenium.dev/documentation/webdriver/interactions/,https://youtube.com/results?search_query=selenium+clear+site+data+testing,https://youtube.com/results?search_query=selenium+clear+site+hindi,https://youtube.com/results?search_query=selenium+clear+site+kannada,https://youtube.com/results?search_query=selenium+clear+site+tamil,https://youtube.com/results?search_query=selenium+clear+site+telugu
Selenium,Advanced,How do you handle browser reporting API for CSP, deprecation, etc.?,Reporting API,Monitoring,Security,"Test report delivery to endpoints. Various report types: CSP, deprecation, intervention", crash. Verify JSON format. Endpoint reliability testing.,https://www.selenium.dev/documentation/,https://youtube.com/results?search_query=selenium+reporting+api+testing,https://youtube.com/results?search_query=selenium+reporting+api+hindi,https://youtube.com/results?search_query=selenium+reporting+api+kannada,https://youtube.com/results?search_query=selenium+reporting+api+tamil,https://youtube.com/results?search_query=selenium+reporting+api+telugu
