skill,level,question_text,option_a,option_b,option_c,option_d,correct_answer,explanation,topic,mdn_link,youtube_english,youtube_hindi,youtube_kannada,youtube_tamil,youtube_telugu
PHP,Advanced,Where would you use the stream_context_create() function in PHP?,Streams,Context,HTTP requests,A,"Creates stream context for file operations, HTTP requests with custom options like headers",Streams,https://www.php.net/manual/en/function.stream-context-create.php,https://youtube.com/results?search_query=php+stream_context_create,https://youtube.com/results?search_query=php+stream_context_create+hindi,https://youtube.com/results?search_query=php+stream_context_create+kannada,https://youtube.com/results?search_query=php+stream_context_create+tamil,https://youtube.com/results?search_query=php+stream_context_create+telugu
PHP,Advanced,Why should you avoid using the @ error suppression operator in production code?,Error suppression,Performance,Debugging,A,"Slows down execution," hides errors making debugging difficult, bad practice for error handling"",Best Practices,https://www.php.net/manual/en/language.operators.errorcontrol.php,https://youtube.com/results?search_query=php+error+suppression+operator,https://youtube.com/results?search_query=php+error+suppression+operator+hindi,https://youtube.com/results?search_query=php+error+suppression+operator+kannada,https://youtube.com/results?search_query=php+error+suppression+operator+tamil,https://youtube.com/results?search_query=php+error+suppression+operator+telugu
PHP,Advanced,How does PHP implement the array_reduce() function and when is it useful?,Array reduce,Functional programming,Aggregation,A,"Iteratively reduces array to single value using callback; useful for aggregations like sum, product",Arrays,https://www.php.net/manual/en/function.array-reduce.php,https://youtube.com/results?search_query=php+array_reduce+function,https://youtube.com/results?search_query=php+array_reduce+function+hindi,https://youtube.com/results?search_query=php+array_reduce+function+kannada,https://youtube.com/results?search_query=php+array_reduce+function+tamil,https://youtube.com/results?search_query=php+array_reduce+function+telugu
PHP,Advanced,When would you use the register_shutdown_function() in PHP?,Shutdown function,Cleanup,Error handling,A,"Registers function to execute after script finishes; useful for cleanup," logging, final operations"",Error Handling,https://www.php.net/manual/en/function.register-shutdown-function.php,https://youtube.com/results?search_query=php+register_shutdown_function,https://youtube.com/results?search_query=php+register_shutdown_function+hindi,https://youtube.com/results?search_query=php+register_shutdown_function+kannada,https://youtube.com/results?search_query=php+register_shutdown_function+tamil,https://youtube.com/results?search_query=php+register_shutdown_function+telugu
PHP,Advanced,Why does PHP have both curl and file_get_contents() for HTTP requests?,CURL,HTTP requests,File get contents,A,"CURL offers more features (headers," POST, SSL); file_get_contents() simpler but limited"",Networking,https://www.php.net/manual/en/book.curl.php,https://youtube.com/results?search_query=php+curl+vs+file_get_contents,https://youtube.com/results?search_query=php+curl+vs+file_get_contents+hindi,https://youtube.com/results?search_query=php+curl+vs+file_get_contents+kannada,https://youtube.com/results?search_query=php+curl+vs+file_get_contents+tamil,https://youtube.com/results?search_query=php+curl+vs+file_get_contents+telugu
PHP,Advanced,What kind of security measures does PHP provide against XSS attacks?,XSS,Security,Output escaping,A,"htmlspecialchars(), htmlentities() for output escaping; Content Security Policy headers",Security,https://www.php.net/manual/en/function.htmlspecialchars.php,https://youtube.com/results?search_query=php+xss+protection,https://youtube.com/results?search_query=php+xss+protection+hindi,https://youtube.com/results?search_query=php+xss+protection+kannada,https://youtube.com/results?search_query=php+xss+protection+tamil,https://youtube.com/results?search_query=php+xss+protection+telugu
PHP,Advanced,Why should you use const instead of define() for constants in modern PHP?,Constants,Const,Define,A,"const is compile-time," class-scoped, case-sensitive; define() is runtime, global, case-insensitive"",Best Practices,https://www.php.net/manual/en/language.constants.syntax.php,https://youtube.com/results?search_query=php+const+vs+define,https://youtube.com/results?search_query=php+const+vs+define+hindi,https://youtube.com/results?search_query=php+const+vs+define+kannada,https://youtube.com/results?search_query=php+const+vs+define+tamil,https://youtube.com/results?search_query=php+const+vs+define+telugu
PHP,Advanced,How does PHP implement the array_diff() function and what is its time complexity?,Array diff,Algorithm,Performance,A,"Computes difference between arrays; O(n*m) time complexity where n,m are array sizes",Arrays,https://www.php.net/manual/en/function.array-diff.php,https://youtube.com/results?search_query=php+array_diff+performance,https://youtube.com/results?search_query=php+array_diff+performance+hindi,https://youtube.com/results?search_query=php+array_diff+performance+kannada,https://youtube.com/results?search_query=php+array_diff+performance+tamil,https://youtube.com/results?search_query=php+array_diff+performance+telugu
PHP,Advanced,Where would you use the stream_filter_append() function in PHP?,Stream filters,Transformation,Data processing,A,"Applies filter to stream for on-the-fly data transformation (encryption," compression, etc.)"",Streams,https://www.php.net/manual/en/function.stream-filter-append.php,https://youtube.com/results?search_query=php+stream_filter_append,https://youtube.com/results?search_query=php+stream_filter_append+hindi,https://youtube.com/results?search_query=php+stream_filter_append+kannada,https://youtube.com/results?search_query=php+stream_filter_append+tamil,https://youtube.com/results?search_query=php+stream_filter_append+telugu
PHP,Advanced,What is the difference between throwable and exception in PHP 7+?,Throwable,Exception,Error,A,"Throwable is base interface for Exception and Error; Error for fatal errors, Exception for recoverable",Error Handling,https://www.php.net/manual/en/class.throwable.php,https://youtube.com/results?search_query=php+throwable+vs+exception,https://youtube.com/results?search_query=php+throwable+vs+exception+hindi,https://youtube.com/results?search_query=php+throwable+vs+exception+kannada,https://youtube.com/results?search_query=php+throwable+vs+exception+tamil,https://youtube.com/results?search_query=php+throwable+vs+exception+telugu
PHP,Advanced,How does PHP implement the usort() function with custom comparison callbacks?,Usort,Sorting,Custom comparison,A,"Uses quicksort algorithm; user-defined comparison function should return -1,"0,1"",Arrays,https://www.php.net/manual/en/function.usort.php,https://youtube.com/results?search_query=php+usort+custom+sorting,https://youtube.com/results?search_query=php+usort+custom+sorting+hindi,https://youtube.com/results?search_query=php+usort+custom+sorting+kannada,https://youtube.com/results?search_query=php+usort+custom+sorting+tamil,https://youtube.com/results?search_query=php+usort+custom+sorting+telugu
PHP,Advanced,How does PHP implement the filter_var() function for data validation and sanitization?,Filter,Validation,Sanitization,A,"Validates and sanitizes data against specified filters (email," URL, int, etc.)"",Validation,https://www.php.net/manual/en/function.filter-var.php,https://youtube.com/results?search_query=php+filter_var+validation,https://youtube.com/results?search_query=php+filter_var+validation+hindi,https://youtube.com/results?search_query=php+filter_var+validation+kannada,https://youtube.com/results?search_query=php+filter_var+validation+tamil,https://youtube.com/results?search_query=php+filter_var+validation+telugu
PHP,Advanced,How does PHP implement the json_encode() and json_decode() functions with options?,JSON,Encoding,Decoding,A,"Converts PHP values to JSON string and vice versa; options for pretty printing, depth limits",JSON,https://www.php.net/manual/en/function.json-encode.php,https://youtube.com/results?search_query=php+json_encode+options,https://youtube.com/results?search_query=php+json_encode+options+hindi,https://youtube.com/results?search_query=php+json_encode+options+kannada,https://youtube.com/results?search_query=php+json_encode+options+tamil,https://youtube.com/results?search_query=php+json_encode+options+telugu
PHP,Advanced,What kind of optimization does the SPL data structures provide over regular arrays?,SPL,Data structures,Performance,A,"SplFixedArray, SplDoublyLinkedList offer better performance/memory for specific use cases",Performance,https://www.php.net/manual/en/book.spl.php,https://youtube.com/results?search_query=php+spl+data+structures+performance,https://youtube.com/results?search_query=php+spl+data+structures+performance+hindi,https://youtube.com/results?search_query=php+spl+data+structures+performance+kannada,https://youtube.com/results?search_query=php+spl+data+structures+performance+tamil,https://youtube.com/results?search_query=php+spl+data+structures+performance+telugu
PHP,Advanced,Where would you use the pcntl_fork() function in PHP and what are its limitations?,PCNTL,Fork,Process control,A,"Creates child process (Unix only); not available in web SAPI, only CLI",Process Control,https://www.php.net/manual/en/function.pcntl-fork.php,https://youtube.com/results?search_query=php+pcntl_fork+limitations,https://youtube.com/results?search_query=php+pcntl_fork+limitations+hindi,https://youtube.com/results?search_query=php+pcntl_fork+limitations+kannada,https://youtube.com/results?search_query=php+pcntl_fork+limitations+tamil,https://youtube.com/results?search_query=php+pcntl_fork+limitations+telugu
PHP,Advanced,Why does PHP have both implode() and join() functions for array-to-string conversion?,Implode,Join,String conversion,A,"implode() and join() are aliases; identical functionality, implode() more commonly used",Strings,https://www.php.net/manual/en/function.implode.php,https://youtube.com/results?search_query=php+implode+vs+join,https://youtube.com/results?search_query=php+implode+vs+join+hindi,https://youtube.com/results?search_query=php+implode+vs+join+kannada,https://youtube.com/results?search_query=php+implode+vs+join+tamil,https://youtube.com/results?search_query=php+implode+vs+join+telugu
PHP,Advanced,When would you use the ReflectionClass in PHP and what information does it provide?,Reflection,Introspection,Metadata,A,"Provides information about classes; useful for dependency injection, testing frameworks",Reflection,https://www.php.net/manual/en/class.reflectionclass.php,https://youtube.com/results?search_query=php+reflectionclass+usage,https://youtube.com/results?search_query=php+reflectionclass+usage+hindi,https://youtube.com/results?search_query=php+reflectionclass+usage+kannada,https://youtube.com/results?search_query=php+reflectionclass+usage+tamil,https://youtube.com/results?search_query=php+reflectionclass+usage+telugu
PHP,Advanced,What kind of performance impact does using exceptions vs error codes have in PHP?,Exceptions,Performance,Error handling,A,"Exceptions have overhead for stack trace generation; use for exceptional conditions, not control flow",Performance,https://www.php.net/manual/en/language.exceptions.php,https://youtube.com/results?search_query=php+exceptions+performance+impact,https://youtube.com/results?search_query=php+exceptions+performance+impact+hindi,https://youtube.com/results?search_query=php+exceptions+performance+impact+kannada,https://youtube.com/results?search_query=php+exceptions+performance+impact+tamil,https://youtube.com/results?search_query=php+exceptions+performance+impact+telugu
PHP,Advanced,How does PHP implement the array_merge() vs array_merge_recursive() differently?,Array merge,Recursive,Combination,A,"array_merge() overwrites numeric keys, merges string keys; array_merge_recursive() converts values to arrays for conflicts",Arrays,https://www.php.net/manual/en/function.array-merge.php,https://youtube.com/results?search_query=php+array_merge+vs+recursive,https://youtube.com/results?search_query=php+array_merge+vs+recursive+hindi,https://youtube.com/results?search_query=php+array_merge+vs+recursive+kannada,https://youtube.com/results?search_query=php+array_merge+vs+recursive+tamil,https://youtube.com/results?search_query=php+array_merge+vs+recursive+telugu
PHP,Advanced,Why should you avoid using the goto statement in PHP and what are alternatives?,Goto,Control flow,Best practices,A,"Makes code hard to read and maintain; use loops," functions, or exceptions instead"",Best Practices,https://www.php.net/manual/en/control-structures.goto.php,https://youtube.com/results?search_query=php+goto+statement+avoid,https://youtube.com/results?search_query=php+goto+statement+avoid+hindi,https://youtube.com/results?search_query=php+goto+statement+avoid+kannada,https://youtube.com/results?search_query=php+goto+statement+avoid+tamil,https://youtube.com/results?search_query=php+goto+statement+avoid+telugu
PHP,Advanced,What is the purpose of the __destruct() magic method and when is it called?,Destructor,Cleanup,Object lifecycle,A,"Called when object is destroyed; useful for resource cleanup (file handles, connections)",Object-Oriented,https://www.php.net/manual/en/language.oop5.decon.php,https://youtube.com/results?search_query=php+__destruct+method,https://youtube.com/results?search_query=php+__destruct+method+hindi,https://youtube.com/results?search_query=php+__destruct+method+kannada,https://youtube.com/results?search_query=php+__destruct+method+tamil,https://youtube.com/results?search_query=php+__destruct+method+telugu
PHP,Advanced,Why does PHP have both empty() and isset() for variable checking?,Empty,Isset,Variable testing,A,"empty() checks if variable is empty (0," '', null, false, []); isset() checks if variable exists and not null"",Variables,https://www.php.net/manual/en/function.empty.php,https://youtube.com/results?search_query=php+empty+vs+isset,https://youtube.com/results?search_query=php+empty+vs+isset+hindi,https://youtube.com/results?search_query=php+empty+vs+isset+kannada,https://youtube.com/results?search_query=php+empty+vs+isset+tamil,https://youtube.com/results?search_query=php+empty+vs+isset+telugu
