skill,level,question_text,option_a,option_b,option_c,option_d,correct_answer,explanation,topic,mdn_link,youtube_english,youtube_hindi,youtube_kannada,youtube_tamil,youtube_telugu
GLSL,Basic,What is a mat4 in GLSL?,Matrix types,4x4 matrix,Transformation matrix,GLSL matrix,A,4x4 floating-point matrix used for transformations.,Mat4 Type,https://www.khronos.org/opengl/wiki/Data_Type_(GLSL),https://youtube.com/results?search_query=glsl+mat4,https://youtube.com/results?search_query=glsl+mat4+hindi,https://youtube.com/results?search_query=glsl+mat4+kannada,https://youtube.com/results?search_query=glsl+mat4+tamil,https://youtube.com/results?search_query=glsl+mat4+telugu
GLSL,Basic,What is a sampler2D in GLSL?,Texture sampler,2D texture,Image sampling,GLSL texture,A,"Texture sampler for 2D textures, used to sample textures in shaders.",Sampler2D Type,https://www.khronos.org/opengl/wiki/Sampler_(GLSL),https://youtube.com/results?search_query=glsl+sampler2d,https://youtube.com/results?search_query=glsl+sampler2d+hindi,https://youtube.com/results?search_query=glsl+sampler2d+kannada,https://youtube.com/results?search_query=glsl+sampler2d+tamil,https://youtube.com/results?search_query=glsl+sampler2d+telugu
GLSL,Basic,What are uniform variables in GLSL?,Uniforms,Shader constants,CPU to GPU data,Shader parameters,A,Read-only variables set from CPU that are constant across shader invocation.,Uniform Variables,https://www.khronos.org/opengl/wiki/Uniform_(GLSL),https://youtube.com/results?search_query=glsl+uniform+variables,https://youtube.com/results?search_query=glsl+uniform+variables+hindi,https://youtube.com/results?search_query=glsl+uniform+variables+kannada,https://youtube.com/results?search_query=glsl+uniform+variables+tamil,https://youtube.com/results?search_query=glsl+uniform+variables+telugu
GLSL,Basic,What are attribute variables in GLSL?,Attributes,Vertex attributes,Input data,Per-vertex data,A,Per-vertex input data passed from vertex buffers to vertex shader.,Attribute Variables,https://www.khronos.org/opengl/wiki/Vertex_Shader#Inputs,https://youtube.com/results?search_query=glsl+attribute+variables,https://youtube.com/results?search_query=glsl+attribute+variables+hindi,https://youtube.com/results?search_query=glsl+attribute+variables+kannada,https://youtube.com/results?search_query=glsl+attribute+variables+tamil,https://youtube.com/results?search_query=glsl+attribute+variables+telugu
GLSL,Basic,What are varying variables in GLSL? (Legacy),Varying,Interpolated data,Vertex to fragment,Shader communication,A,Variables passed from vertex to fragment shader with interpolation. (Now use in/out),Varying Variables,https://www.khronos.org/opengl/wiki/Type_Qualifier_(GLSL),https://youtube.com/results?search_query=glsl+varying+variables,https://youtube.com/results?search_query=glsl+varying+variables+hindi,https://youtube.com/results?search_query=glsl+varying+variables+kannada,https://youtube.com/results?search_query=glsl+varying+variables+tamil,https://youtube.com/results?search_query=glsl+varying+variables+telugu
GLSL,Basic,What are in/out variables in modern GLSL?,Input output,Shader interface,Modern qualifiers,GLSL in out,A,"in for shader input, out for shader output, replaces attribute/varying.",In/Out Variables,https://www.khronos.org/opengl/wiki/Type_Qualifier_(GLSL),https://youtube.com/results?search_query=glsl+in+out+variables,https://youtube.com/results?search_query=glsl+in+out+variables+hindi,https://youtube.com/results?search_query=glsl+in+out+variables+kannada,https://youtube.com/results?search_query=glsl+in+out+variables+tamil,https://youtube.com/results?search_query=glsl+in+out+variables+telugu
GLSL,Basic,How do you write main function in GLSL?,Main function,Shader entry point,Program execution,void main(),A,void main() { // shader code },GLSL Main Function,https://www.khronos.org/opengl/wiki/Core_Language_(GLSL),https://youtube.com/results?search_query=glsl+main+function,https://youtube.com/results?search_query=glsl+main+function+hindi,https://youtube.com/results?search_query=glsl+main+function+kannada,https://youtube.com/results?search_query=glsl+main+function+tamil,https://youtube.com/results?search_query=glsl+main+function+telugu
GLSL,Basic,How do you set fragment color in GLSL?,Fragment output,Color assignment,Pixel color,gl_FragColor,A,"Set gl_FragColor = vec4(r, g, b, a) or use output variable.",Fragment Color,https://www.khronos.org/opengl/wiki/Fragment_Shader#Outputs,https://youtube.com/results?search_query=glsl+fragment+color,https://youtube.com/results?search_query=glsl+fragment+color+hindi,https://youtube.com/results?search_query=glsl+fragment+color+kannada,https://youtube.com/results?search_query=glsl+fragment+color+tamil,https://youtube.com/results?search_query=glsl+fragment+color+telugu
GLSL,Basic,What is gl_Position in vertex shader?,Vertex output,Clip space position,Vertex position,GLSL built-in,A,Built-in variable to output vertex position in clip space.,gl_Position,https://www.khronos.org/opengl/wiki/Vertex_Shader#Outputs,https://youtube.com/results?search_query=glsl+gl_position,https://youtube.com/results?search_query=glsl+gl_position+hindi,https://youtube.com/results?search_query=glsl+gl_position+kannada,https://youtube.com/results?search_query=glsl+gl_position+tamil,https://youtube.com/results?search_query=glsl+gl_position+telugu
GLSL,Basic,What is gl_FragCoord in fragment shader?,Fragment coordinate,Pixel position,Screen coordinates,GLSL built-in,A,Built-in variable containing window-relative coordinates of fragment.,gl_FragCoord,https://www.khronos.org/opengl/wiki/Fragment_Shader#Inputs,https://youtube.com/results?search_query=glsl+gl_fragcoord,https://youtube.com/results?search_query=glsl+gl_fragcoord+hindi,https://youtube.com/results?search_query=glsl+gl_fragcoord+kannada,https://youtube.com/results?search_query=glsl+gl_fragcoord+tamil,https://youtube.com/results?search_query=glsl+gl_fragcoord+telugu
GLSL,Basic,How do you perform vector addition in GLSL?,Vector operations,Addition,Math operations,GLSL math,A,vec2 a + vec2 b or use add() function.,Vector Addition,https://www.khronos.org/opengl/wiki/GLSL_Operators,https://youtube.com/results?search_query=glsl+vector+addition,https://youtube.com/results?search_query=glsl+vector+addition+hindi,https://youtube.com/results?search_query=glsl+vector+addition+kannada,https://youtube.com/results?search_query=glsl+vector+addition+tamil,https://youtube.com/results?search_query=glsl+vector+addition+telugu
GLSL,Basic,How do you perform vector multiplication in GLSL?,Vector multiplication,Component-wise,Hadamard product,GLSL multiply,A,vec2 a * vec2 b (component-wise) or mat2 * vec2 for matrix multiplication.,Vector Multiplication,https://www.khronos.org/opengl/wiki/GLSL_Operators,https://youtube.com/results?search_query=glsl+vector+multiplication,https://youtube.com/results?search_query=glsl+vector+multiplication+hindi,https://youtube.com/results?search_query=glsl+vector+multiplication+kannada,https://youtube.com/results?search_query=glsl+vector+multiplication+tamil,https://youtube.com/results?search_query=glsl+vector+multiplication+telugu
GLSL,Basic,How do you access vector components in GLSL?,Component access,Swizzling,Vector fields,xyzw rgba,A,"vec.x, vec.y, vec.z, vec.w or vec.r, vec.g, vec.b, vec.a or swizzling: vec.xy.",Component Access,https://www.khronos.org/opengl/wiki/Data_Type_(GLSL)#Swizzling,https://youtube.com/results?search_query=glsl+vector+components,https://youtube.com/results?search_query=glsl+vector+components+hindi,https://youtube.com/results?search_query=glsl+vector+components+kannada,https://youtube.com/results?search_query=glsl+vector+components+tamil,https://youtube.com/results?search_query=glsl+vector+components+telugu
GLSL,Basic,What is swizzling in GLSL?,Swizzle operations,Component rearrangement,Vector manipulation,GLSL feature,A,Reordering vector components: vec4 rgba = color.abgr; or vec2 xy = pos.yx;,Swizzling,https://www.khronos.org/opengl/wiki/Data_Type_(GLSL)#Swizzling,https://youtube.com/results?search_query=glsl+swizzling,https://youtube.com/results?search_query=glsl+swizzling+hindi,https://youtube.com/results?search_query=glsl+swizzling+kannada,https://youtube.com/results?search_query=glsl+swizzling+tamil,https://youtube.com/results?search_query=glsl+swizzling+telugu
GLSL,Basic,How do you normalize a vector in GLSL?,Vector normalization,Unit vector,Length 1,normalize(),A,vec3 normalized = normalize(vector);,Normalize Vector,https://www.khronos.org/opengl/wiki/GLSL_Common_Functions,https://youtube.com/results?search_query=glsl+normalize+vector,https://youtube.com/results?search_query=glsl+normalize+vector+hindi,https://youtube.com/results?search_query=glsl+normalize+vector+kannada,https://youtube.com/results?search_query=glsl+normalize+vector+tamil,https://youtube.com/results?search_query=glsl+normalize+vector+telugu
GLSL,Basic,How do you calculate vector length in GLSL?,Vector length,Magnitude,Distance,length(),A,float len = length(vector);,Vector Length,https://www.khronos.org/opengl/wiki/GLSL_Common_Functions,https://youtube.com/results?search_query=glsl+vector+length,https://youtube.com/results?search_query=glsl+vector+length+hindi,https://youtube.com/results?search_query=glsl+vector+length+kannada,https://youtube.com/results?search_query=glsl+vector+length+tamil,https://youtube.com/results?search_query=glsl+vector+length+telugu
GLSL,Basic,How do you calculate dot product in GLSL?,Dot product,Scalar product,Vector multiplication,dot(),A,"float product = dot(a, b);",Dot Product,https://www.khronos.org/opengl/wiki/GLSL_Common_Functions,https://youtube.com/results?search_query=glsl+dot+product,https://youtube.com/results?search_query=glsl+dot+product+hindi,https://youtube.com/results?search_query=glsl+dot+product+kannada,https://youtube.com/results?search_query=glsl+dot+product+tamil,https://youtube.com/results?search_query=glsl+dot+product+telugu
GLSL,Basic,How do you calculate cross product in GLSL?,Cross product,Vector product,3D vectors,cross(),A,"vec3 result = cross(a, b); (3D vectors only)",Cross Product,https://www.khronos.org/opengl/wiki/GLSL_Common_Functions,https://youtube.com/results?search_query=glsl+cross+product,https://youtube.com/results?search_query=glsl+cross+product+hindi,https://youtube.com/results?search_query=glsl+cross+product+kannada,https://youtube.com/results?search_query=glsl+cross+product+tamil,https://youtube.com/results?search_query=glsl+cross+product+telugu
GLSL,Basic,How do you mix two values in GLSL?,Linear interpolation,Blending values,Mix function,mix(),A,"float result = mix(a, b, t); where t is interpolation factor.",Mix Function,https://www.khronos.org/opengl/wiki/GLSL_Common_Functions,https://youtube.com/results?search_query=glsl+mix+function,https://youtube.com/results?search_query=glsl+mix+function+hindi,https://youtube.com/results?search_query=glsl+mix+function+kannada,https://youtube.com/results?search_query=glsl+mix+function+tamil,https://youtube.com/results?search_query=glsl+mix+function+telugu
GLSL,Basic,How do you clamp a value in GLSL?,Clamping,Limiting values,Range restriction,clamp(),A,"float clamped = clamp(value, min, max);",Clamp Function,https://www.khronos.org/opengl/wiki/GLSL_Common_Functions,https://youtube.com/results?search_query=glsl+clamp+function,https://youtube.com/results?search_query=glsl+clamp+function+hindi,https://youtube.com/results?search_query=glsl+clamp+function+kannada,https://youtube.com/results?search_query=glsl+clamp+function+tamil,https://youtube.com/results?search_query=glsl+clamp+function+telugu
GLSL,Basic,How do you sample a texture in GLSL?,Texture sampling,Image lookup,Texture fetch,texture(),A,"vec4 color = texture(sampler2D, texCoord);",Texture Sampling,https://www.khronos.org/opengl/wiki/Sampler_(GLSL),https://youtube.com/results?search_query=glsl+texture+sampling,https://youtube.com/results?search_query=glsl+texture+sampling+hindi,https://youtube.com/results?search_query=glsl+texture+sampling+kannada,https://youtube.com/results?search_query=glsl+texture+sampling+tamil,https://youtube.com/results?search_query=glsl+texture+sampling+telugu
GLSL,Basic,What are texture coordinates in GLSL?,UV coordinates,Texture mapping,Texcoords,2D coordinates,A,"vec2 coordinates (0,0 to 1,1) mapping vertices to texture positions.",Texture Coordinates,https://www.khronos.org/opengl/wiki/Texture,https://youtube.com/results?search_query=glsl+texture+coordinates,https://youtube.com/results?search_query=glsl+texture+coordinates+hindi,https://youtube.com/results?search_query=glsl+texture+coordinates+kannada,https://youtube.com/results?search_query=glsl+texture+coordinates+tamil,https://youtube.com/results?search_query=glsl+texture+coordinates+telugu
GLSL,Basic,How do you declare a uniform in GLSL?,Uniform declaration,Shader parameter,External variable,GLSL uniform,A,uniform vec3 lightPosition; or uniform mat4 modelViewProjection;,Uniform Declaration,https://www.khronos.org/opengl/wiki/Uniform_(GLSL),https://youtube.com/results?search_query=glsl+declare+uniform,https://youtube.com/results?search_query=glsl+declare+uniform+hindi,https://youtube.com/results?search_query=glsl+declare+uniform+kannada,https://youtube.com/results?search_query=glsl+declare+uniform+tamil,https://youtube.com/results?search_query=glsl+declare+uniform+telugu
GLSL,Basic,How do you declare an attribute in GLSL? (Legacy),Attribute declaration,Vertex input,Per-vertex data,GLSL attribute,A,"attribute vec3 position; (in modern GLSL, use in)",Attribute Declaration,https://www.khronos.org/opengl/wiki/Vertex_Shader,https://youtube.com/results?search_query=glsl+declare+attribute,https://youtube.com/results?search_query=glsl+declare+attribute+hindi,https://youtube.com/results?search_query=glsl+declare+attribute+kannada,https://youtube.com/results?search_query=glsl+declare+attribute+tamil,https://youtube.com/results?search_query=glsl+declare+attribute+telugu
GLSL,Basic,How do you declare input in modern GLSL?,Input declaration,Shader input,Vertex input,in qualifier,A,"in vec3 position; in vertex shader, in vec4 color; in fragment shader.",Input Declaration,https://www.khronos.org/opengl/wiki/Type_Qualifier_(GLSL),https://youtube.com/results?search_query=glsl+declare+input,https://youtube.com/results?search_query=glsl+declare+input+hindi,https://youtube.com/results?search_query=glsl+declare+input+kannada,https://youtube.com/results?search_query=glsl+declare+input+tamil,https://youtube.com/results?search_query=glsl+declare+input+telugu
GLSL,Basic,How do you declare output in modern GLSL?,Output declaration,Shader output,Fragment output,out qualifier,A,"out vec4 fragColor; in fragment shader, out vec3 normal; in vertex shader.",Output Declaration,https://www.khronos.org/opengl/wiki/Type_Qualifier_(GLSL),https://youtube.com/results?search_query=glsl+declare+output,https://youtube.com/results?search_query=glsl+declare+output+hindi,https://youtube.com/results?search_query=glsl+declare+output+kannada,https://youtube.com/results?search_query=glsl+declare+output+tamil,https://youtube.com/results?search_query=glsl+declare+output+telugu
GLSL,Basic,What is the difference between == and = in GLSL?,Equality vs assignment,Comparison operators,Assignment operators,GLSL operators,A,"== is comparison (returns bool), = is assignment.",Equality vs Assignment,https://www.khronos.org/opengl/wiki/GLSL_Operators,https://youtube.com/results?search_query=glsl+equality+assignment,https://youtube.com/results?search_query=glsl+equality+assignment+hindi,https://youtube.com/results?search_query=glsl+equality+assignment+kannada,https://youtube.com/results?search_query=glsl+equality+assignment+tamil,https://youtube.com/results?search_query=glsl+equality+assignment+telugu
GLSL,Basic,How do you write if statement in GLSL?,Conditional statements,If else,Branching,Control flow,A,if (condition) { } else if (condition) { } else { },If Statement,https://www.khronos.org/opengl/wiki/GLSL_Control_Flow,https://youtube.com/results?search_query=glsl+if+statement,https://youtube.com/results?search_query=glsl+if+statement+hindi,https://youtube.com/results?search_query=glsl+if+statement+kannada,https://youtube.com/results?search_query=glsl+if+statement+tamil,https://youtube.com/results?search_query=glsl+if+statement+telugu
GLSL,Basic,How do you write for loop in GLSL?,Loops,Iteration,Repetition,For loop,A,for (int i = 0; i < 10; i++) { } (loop limits must be constant),For Loop,https://www.khronos.org/opengl/wiki/GLSL_Control_Flow,https://youtube.com/results?search_query=glsl+for+loop,https://youtube.com/results?search_query=glsl+for+loop+hindi,https://youtube.com/results?search_query=glsl+for+loop+kannada,https://youtube.com/results?search_query=glsl+for+loop+tamil,https://youtube.com/results?search_query=glsl+for+loop+telugu
GLSL,Basic,What are constant variables in GLSL?,Constants,Fixed values,Compile-time constants,const qualifier,A,"const float PI = 3.14159; (must be initialized, cannot be modified)",Constants,https://www.khronos.org/opengl/wiki/Type_Qualifier_(GLSL),https://youtube.com/results?search_query=glsl+constants,https://youtube.com/results?search_query=glsl+constants+hindi,https://youtube.com/results?search_query=glsl+constants+kannada,https://youtube.com/results?search_query=glsl+constants+tamil,https://youtube.com/results?search_query=glsl+constants+telugu
GLSL,Basic,How do you convert types in GLSL?,Type conversion,Casting,Type casting,GLSL conversion,A,"float f = float(i); or int i = int(f); or vec3 v = vec3(1.0, 2.0, 3.0);",Type Conversion,https://www.khronos.org/opengl/wiki/Type_Conversion,https://youtube.com/results?search_query=glsl+type+conversion,https://youtube.com/results?search_query=glsl+type+conversion+hindi,https://youtube.com/results?search_query=glsl+type+conversion+kannada,https://youtube.com/results?search_query=glsl+type+conversion+tamil,https://youtube.com/results?search_query=glsl+type+conversion+telugu
GLSL,Basic,What are built-in functions in GLSL?,Built-in functions,Standard library,Math functions,GLSL functions,A,"length(), normalize(), dot(), cross(), mix(), clamp(), sin(), cos(), etc.",Built-in Functions,https://www.khronos.org/opengl/wiki/GLSL_Common_Functions,https://youtube.com/results?search_query=glsl+builtin+functions,https://youtube.com/results?search_query=glsl+builtin+functions+hindi,https://youtube.com/results?search_query=glsl+builtin+functions+kannada,https://youtube.com/results?search_query=glsl+builtin+functions+tamil,https://youtube.com/results?search_query=glsl+builtin+functions+telugu
GLSL,Basic,How do you use sin() and cos() in GLSL?,Trigonometric functions,Sine cosine,Wave functions,GLSL math,A,float s = sin(angle); float c = cos(angle);,Sin Cos Functions,https://www.khronos.org/opengl/wiki/GLSL_Common_Functions,https://youtube.com/results?search_query=glsl+sin+cos,https://youtube.com/results?search_query=glsl+sin+cos+hindi,https://youtube.com/results?search_query=glsl+sin+cos+kannada,https://youtube.com/results?search_query=glsl+sin+cos+tamil,https://youtube.com/results?search_query=glsl+sin+cos+telugu
GLSL,Basic,How do you use sqrt() in GLSL?,Square root,Math function,Root calculation,sqrt(),A,float root = sqrt(value);,Square Root,https://www.khronos.org/opengl/wiki/GLSL_Common_Functions,https://youtube.com/results?search_query=glsl+sqrt+function,https://youtube.com/results?search_query=glsl+sqrt+function+hindi,https://youtube.com/results?search_query=glsl+sqrt+function+kannada,https://youtube.com/results?search_query=glsl+sqrt+function+tamil,https://youtube.com/results?search_query=glsl+sqrt+function+telugu
GLSL,Basic,How do you use pow() in GLSL?,Power function,Exponentiation,Power calculation,pow(),A,"float result = pow(base, exponent);",Power Function,https://www.khronos.org/opengl/wiki/GLSL_Common_Functions,https://youtube.com/results?search_query=glsl+pow+function,https://youtube.com/results?search_query=glsl+pow+function+hindi,https://youtube.com/results?search_query=glsl+pow+function+kannada,https://youtube.com/results?search_query=glsl+pow+function+tamil,https://youtube.com/results?search_query=glsl+pow+function+telugu
GLSL,Basic,What is step() function in GLSL?,Step function,Threshold,Comparison function,step(),A,"float result = step(edge, x); returns 0.0 if x < edge, else 1.0.",Step Function,https://www.khronos.org/opengl/wiki/GLSL_Common_Functions,https://youtube.com/results?search_query=glsl+step+function,https://youtube.com/results?search_query=glsl+step+function+hindi,https://youtube.com/results?search_query=glsl+step+function+kannada,https://youtube.com/results?search_query=glsl+step+function+tamil,https://youtube.com/results?search_query=glsl+step+function+telugu
GLSL,Basic,What is smoothstep() function in GLSL?,Smooth step,Hermite interpolation,Smooth transition,smoothstep(),A,"float result = smoothstep(edge0, edge1, x); smooth interpolation.",Smoothstep Function,https://www.khronos.org/opengl/wiki/GLSL_Common_Functions,https://youtube.com/results?search_query=glsl+smoothstep+function,https://youtube.com/results?search_query=glsl+smoothstep+function+hindi,https://youtube.com/results?search_query=glsl+smoothstep+function+kannada,https://youtube.com/results?search_query=glsl+smoothstep+function+tamil,https://youtube.com/results?search_query=glsl+smoothstep+function+telugu
GLSL,Basic,What is fract() function in GLSL?,Fractional part,Decimal part,Modulo 1,fract(),A,float result = fract(x); returns fractional part of x.,Fract Function,https://www.khronos.org/opengl/wiki/GLSL_Common_Functions,https://youtube.com/results?search_query=glsl+fract+function,https://youtube.com/results?search_query=glsl+fract+function+hindi,https://youtube.com/results?search_query=glsl+fract+function+kannada,https://youtube.com/results?search_query=glsl+fract+function+tamil,https://youtube.com/results?search_query=glsl+fract+function+telugu
GLSL,Basic,What is floor() function in GLSL?,Floor function,Rounding down,Integer part,floor(),A,float result = floor(x); returns largest integer ≤ x.,Floor Function,https://www.khronos.org/opengl/wiki/GLSL_Common_Functions,https://youtube.com/results?search_query=glsl+floor+function,https://youtube.com/results?search_query=glsl+floor+function+hindi,https://youtube.com/results?search_query=glsl+floor+function+kannada,https://youtube.com/results?search_query=glsl+floor+function+tamil,https://youtube.com/results?search_query=glsl+floor+function+telugu
GLSL,Basic,What is ceil() function in GLSL?,Ceil function,Rounding up,Integer ceiling,ceil(),A,float result = ceil(x); returns smallest integer ≥ x.,Ceil Function,https://www.khronos.org/opengl/wiki/GLSL_Common_Functions,https://youtube.com/results?search_query=glsl+ceil+function,https://youtube.com/results?search_query=glsl+ceil+function+hindi,https://youtube.com/results?search_query=glsl+ceil+function+kannada,https://youtube.com/results?search_query=glsl+ceil+function+tamil,https://youtube.com/results?search_query=glsl+ceil+function+telugu
GLSL,Basic,What is abs() function in GLSL?,Absolute value,Positive value,Magnitude,abs(),A,float result = abs(x); returns |x|.,Absolute Value,https://www.khronos.org/opengl/wiki/GLSL_Common_Functions,https://youtube.com/results?search_query=glsl+abs+function,https://youtube.com/results?search_query=glsl+abs+function+hindi,https://youtube.com/results?search_query=glsl+abs+function+kannada,https://youtube.com/results?search_query=glsl+abs+function+tamil,https://youtube.com/results?search_query=glsl+abs+function+telugu
GLSL,Basic,What is mod() function in GLSL?,Modulo function,Remainder,Division remainder,mod(),A,"float result = mod(x, y); returns x - y * floor(x/y).",Modulo Function,https://www.khronos.org/opengl/wiki/GLSL_Common_Functions,https://youtube.com/results?search_query=glsl+mod+function,https://youtube.com/results?search_query=glsl+mod+function+hindi,https://youtube.com/results?search_query=glsl+mod+function+kannada,https://youtube.com/results?search_query=glsl+mod+function+tamil,https://youtube.com/results?search_query=glsl+mod+function+telugu
GLSL,Basic,What is min() and max() in GLSL?,Min max functions,Comparison,Extreme values,min() max(),A,"float m = min(a, b); returns smaller, float m = max(a, b); returns larger.",Min Max Functions,https://www.khronos.org/opengl/wiki/GLSL_Common_Functions,https://youtube.com/results?search_query=glsl+min+max,https://youtube.com/results?search_query=glsl+min+max+hindi,https://youtube.com/results?search_query=glsl+min+max+kannada,https://youtube.com/results?search_query=glsl+min+max+tamil,https://youtube.com/results?search_query=glsl+min+max+telugu
GLSL,Basic,What is distance() function in GLSL?,Distance calculation,Euclidean distance,Vector distance,distance(),A,"float d = distance(a, b); returns Euclidean distance between points.",Distance Function,https://www.khronos.org/opengl/wiki/GLSL_Common_Functions,https://youtube.com/results?search_query=glsl+distance+function,https://youtube.com/results?search_query=glsl+distance+function+hindi,https://youtube.com/results?search_query=glsl+distance+function+kannada,https://youtube.com/results?search_query=glsl+distance+function+tamil,https://youtube.com/results?search_query=glsl+distance+function+telugu
GLSL,Basic,What is reflect() function in GLSL?,Reflection vector,Mirror reflection,Light reflection,reflect(),A,"vec3 reflected = reflect(I, N); reflects vector I across normal N.",Reflect Function,https://www.khronos.org/opengl/wiki/GLSL_Common_Functions,https://youtube.com/results?search_query=glsl+reflect+function,https://youtube.com/results?search_query=glsl+reflect+function+hindi,https://youtube.com/results?search_query=glsl+reflect+function+kannada,https://youtube.com/results?search_query=glsl+reflect+function+tamil,https://youtube.com/results?search_query=glsl+reflect+function+telugu
GLSL,Basic,What is refract() function in GLSL?,Refraction vector,Light refraction,Snell's law,refract(),A,"vec3 refracted = refract(I, N, eta); calculates refraction direction.",Refract Function,https://www.khronos.org/opengl/wiki/GLSL_Common_Functions,https://youtube.com/results?search_query=glsl+refract+function,https://youtube.com/results?search_query=glsl+refract+function+hindi,https://youtube.com/results?search_query=glsl+refract+function+kannada,https://youtube.com/results?search_query=glsl+refract+function+tamil,https://youtube.com/results?search_query=glsl+refract+function+telugu
