skill,level,question_text,option_a,option_b,option_c,option_d,correct_answer,explanation,mdn_link,youtube_english,youtube_hindi,youtube_kannada,youtube_tamil,youtube_telugu
Ansible,Basic,"Which module is used to create directories on remote hosts?","mkdir","file","directory","create_dir",B,"The `file` module can create directories by setting `state=directory`.",https://docs.ansible.com/ansible/latest/collections/ansible/builtin/file_module.html,https://youtube.com/results?search_query=ansible+file+module,https://youtube.com/results?search_query=ansible+hindi,https://youtube.com/results?search_query=ansible+kannada,https://youtube.com/results?search_query=ansible+tamil,https://youtube.com/results?search_query=ansible+telugu
Ansible,Basic,"What is the purpose of the `become` directive?","To run tasks as another user, typically root","To change the working directory","To become a handler","To enable verbose output",A,"`become` allows privilege escalation, enabling tasks to run with elevated permissions.",https://docs.ansible.com/ansible/latest/playbook_guide/playbooks_privilege_escalation.html,https://youtube.com/results?search_query=ansible+become,https://youtube.com/results?search_query=ansible+hindi,https://youtube.com/results?search_query=ansible+kannada,https://youtube.com/results?search_query=ansible+tamil,https://youtube.com/results?search_query=ansible+telugu
Ansible,Basic,"Which command runs an ad-hoc Ansible command?","ansible-playbook","ansible","ansible-adhoc","ansible-run",B,"The `ansible` command is used for ad-hoc tasks, performing quick operations without a playbook.",https://docs.ansible.com/ansible/latest/command_guide/intro_adhoc.html,https://youtube.com/results?search_query=ansible+ad+hod,https://youtube.com/results?search_query=ansible+hindi,https://youtube.com/results?search_query=ansible+kannada,https://youtube.com/results?search_query=ansible+tamil,https://youtube.com/results?search_query=ansible+telugu
Ansible,Basic,"What does the `command` module do?","Runs a command on the remote host","Copies a file","Installs a package","Manages services",A,"The `command` module executes a command on the remote host. It does not use the shell, so variables like `$HOME` are not expanded.",https://docs.ansible.com/ansible/latest/collections/ansible/builtin/command_module.html,https://youtube.com/results?search_query=ansible+command+module,https://youtube.com/results?search_query=ansible+hindi,https://youtube.com/results?search_query=ansible+kannada,https://youtube.com/results?search_query=ansible+tamil,https://youtube.com/results?search_query=ansible+telugu
Ansible,Basic,"What is the difference between `command` and `shell` modules?","`shell` uses the shell, `command` does not","`command` uses the shell, `shell` does not","They are identical","`shell` is deprecated",A,"The `shell` module executes commands through a shell, allowing shell features like piping and variables.",https://docs.ansible.com/ansible/latest/collections/ansible/builtin/shell_module.html,https://youtube.com/results?search_query=ansible+shell+vs+command,https://youtube.com/results?search_query=ansible+hindi,https://youtube.com/results?search_query=ansible+kannada,https://youtube.com/results?search_query=ansible+tamil,https://youtube.com/results?search_query=ansible+telugu
Ansible,Basic,"How do you install a package using Ansible on a RedHat system?","Using the `yum` module","Using the `apt` module","Using the `package` module","Both A and C",D,"On RedHat systems, the `yum` module is used, but the generic `package` module can also be used and will detect the system package manager.",https://docs.ansible.com/ansible/latest/collections/ansible/builtin/yum_module.html,https://youtube.com/results?search_query=ansible+package+installation,https://youtube.com/results?search_query=ansible+hindi,https://youtube.com/results?search_query=ansible+kannada,https://youtube.com/results?search_query=ansible+tamil,https://youtube.com/results?search_query=ansible+telugu
Ansible,Basic,"What is a playbook in Ansible?","A file containing a single task","A YAML file containing one or more plays","A configuration file for Ansible","A list of modules",B,"A playbook is a YAML file that defines a set of plays, each containing tasks to be executed on managed hosts.",https://docs.ansible.com/ansible/latest/playbook_guide/playbooks_intro.html,https://youtube.com/results?search_query=ansible+playbook,https://youtube.com/results?search_query=ansible+hindi,https://youtube.com/results?search_query=ansible+kannada,https://youtube.com/results?search_query=ansible+tamil,https://youtube.com/results?search_query=ansible+telugu
Ansible,Basic,"Which module is used to manage services (start, stop, restart)?","service","systemctl","service_manager","svc",A,"The `service` module controls services on remote hosts. It works with various init systems.",https://docs.ansible.com/ansible/latest/collections/ansible/builtin/service_module.html,https://youtube.com/results?search_query=ansible+service+module,https://youtube.com/results?search_query=ansible+hindi,https://youtube.com/results?search_query=ansible+kannada,https://youtube.com/results?search_query=ansible+tamil,https://youtube.com/results?search_query=ansible+telugu
Ansible,Basic,"What does `gather_facts: no` do in a play?","Disables gathering system information","Enables verbose output","Skips task execution","Uses a different inventory",A,"Setting `gather_facts: no` prevents Ansible from collecting facts about the remote hosts, speeding up playbook execution.",https://docs.ansible.com/ansible/latest/playbook_guide/playbooks_vars_facts.html#disabling-fact-gathering,https://youtube.com/results?search_query=ansible+gather+facts,https://youtube.com/results?search_query=ansible+hindi,https://youtube.com/results?search_query=ansible+kannada,https://youtube.com/results?search_query=ansible+tamil,https://youtube.com/results?search_query=ansible+telugu
Ansible,Basic,"How do you define a handler?","Using `handler:` keyword","Using `handlers:` section with tasks","Using `notify` keyword","In a separate file",B,"Handlers are defined under the `handlers` section in a playbook, similar to tasks but triggered by `notify`.",https://docs.ansible.com/ansible/latest/playbook_guide/playbooks_handlers.html,https://youtube.com/results?search_query=ansible+handlers,https://youtube.com/results?search_query=ansible+hindi,https://youtube.com/results?search_query=ansible+kannada,https://youtube.com/results?search_query=ansible+tamil,https://youtube.com/results?search_query=ansible+telugu
Ansible,Basic,"What is the purpose of the `template` module?","To copy files with variable substitution using Jinja2","To create empty files","To delete files","To change file permissions",A,"The `template` module copies a file from local to remote, processing Jinja2 templates to substitute variables.",https://docs.ansible.com/ansible/latest/collections/ansible/builtin/template_module.html,https://youtube.com/results?search_query=ansible+template+module,https://youtube.com/results?search_query=ansible+hindi,https://youtube.com/results?search_query=ansible+kannada,https://youtube.com/results?search_query=ansible+tamil,https://youtube.com/results?search_query=ansible+telugu
Ansible,Basic,"How do you reference a variable in a template file?","{{ variable }}","${variable}","(( variable ))","% variable %",A,"Jinja2 templates use double curly braces `{{ variable }}` to output variable values.",https://docs.ansible.com/ansible/latest/playbook_guide/playbooks_templating.html,https://youtube.com/results?search_query=ansible+jinja2+templates,https://youtube.com/results?search_query=ansible+hindi,https://youtube.com/results?search_query=ansible+kannada,https://youtube.com/results?search_query=ansible+tamil,https://youtube.com/results?search_query=ansible+telugu
Ansible,Basic,"What is the default connection method for Ansible?","ssh","winrm","local","docker",A,"By default, Ansible connects to remote hosts via SSH (Secure Shell) on Linux/Unix systems.",https://docs.ansible.com/ansible/latest/inventory_guide/connection_details.html,https://youtube.com/results?search_query=ansible+connection+methods,https://youtube.com/results?search_query=ansible+hindi,https://youtube.com/results?search_query=ansible+kannada,https://youtube.com/results?search_query=ansible+tamil,https://youtube.com/results?search_query=ansible+telugu
Ansible,Basic,"How do you run an ad-hoc command to check memory usage on all hosts?","ansible all -m shell -a 'free -m'","ansible-playbook -m free","ansible all -a 'free -m'","ansible all -m command -a 'free -m'",A,"The `ansible` command with `-m shell` and `-a 'free -m'` runs the command on all hosts via the shell module.",https://docs.ansible.com/ansible/latest/command_guide/intro_adhoc.html,https://youtube.com/results?search_query=ansible+ad-hoc+commands,https://youtube.com/results?search_query=ansible+hindi,https://youtube.com/results?search_query=ansible+kannada,https://youtube.com/results?search_query=ansible+tamil,https://youtube.com/results?search_query=ansible+telugu
Ansible,Basic,"What is the `setup` module used for?","To install software","To gather facts about remote hosts","To set up connections","To configure network settings",B,"The `setup` module is automatically called by default to gather facts, but can also be run manually to retrieve system information.",https://docs.ansible.com/ansible/latest/collections/ansible/builtin/setup_module.html,https://youtube.com/results?search_query=ansible+setup+module,https://youtube.com/results?search_query=ansible+hindi,https://youtube.com/results?search_query=ansible+kannada,https://youtube.com/results?search_query=ansible+tamil,https://youtube.com/results?search_query=ansible+telugu
Ansible,Basic,"How do you specify a custom inventory file?","ansible-playbook -i my_inventory playbook.yml","ansible-playbook --inventory my_inventory playbook.yml","ansible-playbook -f my_inventory playbook.yml","Both A and B",D,"The `-i` or `--inventory` option specifies a custom inventory file.",https://docs.ansible.com/ansible/latest/inventory_guide/intro_inventory.html,https://youtube.com/results?search_query=ansible+inventory+file,https://youtube.com/results?search_query=ansible+hindi,https://youtube.com/results?search_query=ansible+kannada,https://youtube.com/results?search_query=ansible+tamil,https://youtube.com/results?search_query=ansible+telugu
Ansible,Basic,"What does the `ansible-doc` command do?","Displays documentation on modules","Runs a playbook","Tests inventory","Manages roles",A,"`ansible-doc` shows documentation for installed modules, including examples and options.",https://docs.ansible.com/ansible/latest/cli/ansible-doc.html,https://youtube.com/results?search_query=ansible+documentation,https://youtube.com/results?search_query=ansible+hindi,https://youtube.com/results?search_query=ansible+kannada,https://youtube.com/results?search_query=ansible+tamil,https://youtube.com/results?search_query=ansible+telugu
Ansible,Basic,"Which module is used to download files from URLs?","get_url","wget","curl","download",A,"The `get_url` module downloads files from HTTP, HTTPS, or FTP URLs to the remote host.",https://docs.ansible.com/ansible/latest/collections/ansible/builtin/get_url_module.html,https://youtube.com/results?search_query=ansible+get_url,https://youtube.com/results?search_query=ansible+hindi,https://youtube.com/results?search_query=ansible+kannada,https://youtube.com/results?search_query=ansible+tamil,https://youtube.com/results?search_query=ansible+telugu
Ansible,Basic,"What is the purpose of `ignore_errors` in a task?","To skip the task if it fails","To continue playbook execution even if the task fails","To ignore errors in variables","To suppress output",B,"`ignore_errors: yes` allows the playbook to continue running even if a task fails.",https://docs.ansible.com/ansible/latest/playbook_guide/playbooks_error_handling.html#ignoring-failed-commands,https://youtube.com/results?search_query=ansible+error+handling,https://youtube.com/results?search_query=ansible+hindi,https://youtube.com/results?search_query=ansible+kannada,https://youtube.com/results?search_query=ansible+tamil,https://youtube.com/results?search_query=ansible+telugu
Ansible,Basic,"How do you run a playbook with increased verbosity?","ansible-playbook playbook.yml -v","ansible-playbook playbook.yml --verbose","ansible-playbook playbook.yml -d","Both A and B",D,"Verbosity levels are increased with `-v`, `-vv`, `-vvv`, or `--verbose`.",https://docs.ansible.com/ansible/latest/cli/ansible-playbook.html,https://youtube.com/results?search_query=ansible+verbose+output,https://youtube.com/results?search_query=ansible+hindi,https://youtube.com/results?search_query=ansible+kannada,https://youtube.com/results?search_query=ansible+tamil,https://youtube.com/results?search_query=ansible+telugu
Ansible,Basic,"What is an Ansible role?","A collection of tasks, handlers, variables, and templates with a standard directory structure","A single playbook","A module","An inventory group",A,"Roles provide a way to organize playbooks and related files into reusable components.",https://docs.ansible.com/ansible/latest/playbook_guide/playbooks_reuse_roles.html,https://youtube.com/results?search_query=ansible+roles,https://youtube.com/results?search_query=ansible+hindi,https://youtube.com/results?search_query=ansible+kannada,https://youtube.com/results?search_query=ansible+tamil,https://youtube.com/results?search_query=ansible+telugu
Ansible,Basic,"Which module is used to manage users on Linux systems?","user","useradd","adduser","account",A,"The `user` module manages user accounts on remote hosts (create, modify, delete).",https://docs.ansible.com/ansible/latest/collections/ansible/builtin/user_module.html,https://youtube.com/results?search_query=ansible+user+module,https://youtube.com/results?search_query=ansible+hindi,https://youtube.com/results?search_query=ansible+kannada,https://youtube.com/results?search_query=ansible+tamil,https://youtube.com/results?search_query=ansible+telugu
Ansible,Basic,"How do you set a default value for a variable if it is not defined?","Using `default(‘value’)` filter","Using `if not defined`","Using `variable | default(‘value’)` in Jinja2","Both A and C",D,"The `default` filter in Jinja2 provides a fallback value: `{{ variable | default(‘default_value’) }}`.",https://docs.ansible.com/ansible/latest/playbook_guide/playbooks_filters.html#default-filter,https://youtube.com/results?search_query=ansible+default+filter,https://youtube.com/results?search_query=ansible+hindi,https://youtube.com/results?search_query=ansible+kannada,https://youtube.com/results?search_query=ansible+tamil,https://youtube.com/results?search_query=ansible+telugu
Ansible,Basic,"What does the `when` statement do in a task?","Defines when a handler runs","Conditionally executes a task","Sets a variable","Loops over items",B,"The `when` keyword allows conditional execution of a task based on a Jinja2 expression.",https://docs.ansible.com/ansible/latest/playbook_guide/playbooks_conditionals.html,https://youtube.com/results?search_query=ansible+when+condition,https://youtube.com/results?search_query=ansible+hindi,https://youtube.com/results?search_query=ansible+kannada,https://youtube.com/results?search_query=ansible+tamil,https://youtube.com/results?search_query=ansible+telugu
Ansible,Basic,"How do you loop over a list in Ansible?","Using `loop:` keyword","Using `with_items:` (older style)","Using `for` loop in Jinja2","Both A and B",D,"Ansible supports `loop` (recommended) and older `with_*` constructs for iterating over items.",https://docs.ansible.com/ansible/latest/playbook_guide/playbooks_loops.html,https://youtube.com/results?search_query=ansible+loops,https://youtube.com/results?search_query=ansible+hindi,https://youtube.com/results?search_query=ansible+kannada,https://youtube.com/results?search_query=ansible+tamil,https://youtube.com/results?search_query=ansible+telugu
Ansible,Basic,"Which module is used to manage cron jobs?","cron","crontab","schedule","job",A,"The `cron` module manages cron jobs (entries in crontab) on remote hosts.",https://docs.ansible.com/ansible/latest/collections/ansible/builtin/cron_module.html,https://youtube.com/results?search_query=ansible+cron+module,https://youtube.com/results?search_query=ansible+hindi,https://youtube.com/results?search_query=ansible+kannada,https://youtube.com/results?search_query=ansible+tamil,https://youtube.com/results?search_query=ansible+telugu
Ansible,Basic,"What is the purpose of the `register` keyword?","To store the output of a task in a variable","To register a handler","To add a host to inventory","To register a module",A,"`register` captures the result of a task (stdout, stderr, etc.) into a variable for later use.",https://docs.ansible.com/ansible/latest/playbook_guide/playbooks_variables.html#registering-variables,https://youtube.com/results?search_query=ansible+register+variable,https://youtube.com/results?search_query=ansible+hindi,https://youtube.com/results?search_query=ansible+kannada,https://youtube.com/results?search_query=ansible+tamil,https://youtube.com/results?search_query=ansible+telugu
Ansible,Basic,"How can you see the list of gathered facts for a host?","ansible hostname -m setup","ansible hostname -a 'setup'","ansible hostname -m fact","ansible hostname -m gather",A,"Running the `setup` module with `ansible` command displays all facts for a host.",https://docs.ansible.com/ansible/latest/collections/ansible/builtin/setup_module.html,https://youtube.com/results?search_query=ansible+setup+module,https://youtube.com/results?search_query=ansible+hindi,https://youtube.com/results?search_query=ansible+kannada,https://youtube.com/results?search_query=ansible+tamil,https://youtube.com/results?search_query=ansible+telugu
Ansible,Basic,"What is the `ansible.cfg` file used for?","To define Ansible's configuration settings","To list inventory hosts","To store playbooks","To define roles",A,"`ansible.cfg` is the configuration file for Ansible, controlling settings like inventory location, SSH options, and more.",https://docs.ansible.com/ansible/latest/reference_appendices/config.html,https://youtube.com/results?search_query=ansible+configuration,https://youtube.com/results?search_query=ansible+hindi,https://youtube.com/results?search_query=ansible+kannada,https://youtube.com/results?search_query=ansible+tamil,https://youtube.com/results?search_query=ansible+telugu
Ansible,Basic,"Which module is used to manage files and directories (permissions, ownership)?","file","copy","template","stat",A,"The `file` module sets attributes of files, symlinks, and directories.",https://docs.ansible.com/ansible/latest/collections/ansible/builtin/file_module.html,https://youtube.com/results?search_query=ansible+file+module,https://youtube.com/results?search_query=ansible+hindi,https://youtube.com/results?search_query=ansible+kannada,https://youtube.com/results?search_query=ansible+tamil,https://youtube.com/results?search_query=ansible+telugu
Ansible,Basic,"How do you specify a different SSH user in a playbook?","Using `remote_user: username`","Using `user: username`","Using `ssh_user: username`","Using `become_user: username`",A,"The `remote_user` keyword sets the user for SSH connection.",https://docs.ansible.com/ansible/latest/playbook_guide/playbooks_variables.html#connection-variables,https://youtube.com/results?search_query=ansible+remote+user,https://youtube.com/results?search_query=ansible+hindi,https://youtube.com/results?search_query=ansible+kannada,https://youtube.com/results?search_query=ansible+tamil,https://youtube.com/results?search_query=ansible+telugu
Ansible,Basic,"What does `state=absent` do in a task?","Ensures a resource is present","Ensures a resource is absent (removed)","Checks the state of a resource","Restarts a service",B,"`state=absent` is a common parameter in modules to remove or delete a resource.",https://docs.ansible.com/ansible/latest/playbook_guide/playbooks_modules.html,https://youtube.com/results?search_query=ansible+state+parameter,https://youtube.com/results?search_query=ansible+hindi,https://youtube.com/results?search_query=ansible+kannada,https://youtube.com/results?search_query=ansible+tamil,https://youtube.com/results?search_query=ansible+telugu
Ansible,Basic,"Which module is used to manage packages on Debian/Ubuntu?","yum","apt","dnf","package",B,"The `apt` module manages packages using the APT package manager on Debian-based systems.",https://docs.ansible.com/ansible/latest/collections/ansible/builtin/apt_module.html,https://youtube.com/results?search_query=ansible+apt+module,https://youtube.com/results?search_query=ansible+hindi,https://youtube.com/results?search_query=ansible+kannada,https://youtube.com/results?search_query=ansible+tamil,https://youtube.com/results?search_query=ansible+telugu
Ansible,Basic,"How do you define a variable that applies to all hosts?","In the `[all:vars]` section of the inventory","In a `vars` file","In the playbook's `vars` section","All of the above",D,"Variables can be defined in inventory under `[all:vars]`, in separate files, or in playbook `vars` sections.",https://docs.ansible.com/ansible/latest/inventory_guide/intro_inventory.html#assigning-variables-to-a-group,https://youtube.com/results?search_query=ansible+variables+inventory,https://youtube.com/results?search_query=ansible+hindi,https://youtube.com/results?search_query=ansible+kannada,https://youtube.com/results?search_query=ansible+tamil,https://youtube.com/results?search_query=ansible+telugu
Ansible,Basic,"What is the purpose of the `tags` keyword in a playbook?","To label tasks for selective execution","To group hosts","To define variables","To document tasks",A,"Tags allow you to run only specific tasks or plays by using `--tags` or `--skip-tags` with ansible-playbook.",https://docs.ansible.com/ansible/latest/playbook_guide/playbooks_tags.html,https://youtube.com/results?search_query=ansible+tags,https://youtube.com/results?search_query=ansible+hindi,https://youtube.com/results?search_query=ansible+kannada,https://youtube.com/results?search_query=ansible+tamil,https://youtube.com/results?search_query=ansible+telugu
Ansible,Basic,"How do you check the syntax of a playbook without running it?","ansible-playbook playbook.yml --syntax-check","ansible-playbook playbook.yml --check","ansible-playbook playbook.yml --dry-run","ansible-playbook playbook.yml --validate",A,"`--syntax-check` validates the playbook syntax without executing any tasks.",https://docs.ansible.com/ansible/latest/cli/ansible-playbook.html,https://youtube.com/results?search_query=ansible+syntax+check,https://youtube.com/results?search_query=ansible+hindi,https://youtube.com/results?search_query=ansible+kannada,https://youtube.com/results?search_query=ansible+tamil,https://youtube.com/results?search_query=ansible+telugu
Ansible,Basic,"What is a 'play' in Ansible?","A single task","A set of tasks mapped to a group of hosts","A module","A handler",B,"A play maps a set of tasks to a group of hosts, defining what should be done on those hosts.",https://docs.ansible.com/ansible/latest/playbook_guide/playbooks_intro.html#plays,https://youtube.com/results?search_query=ansible+play,https://youtube.com/results?search_query=ansible+hindi,https://youtube.com/results?search_query=ansible+kannada,https://youtube.com/results?search_query=ansible+tamil,https://youtube.com/results?search_query=ansible+telugu
Ansible,Basic,"Which module is used to manage Git repositories?","git","repo","git_clone","vcs",A,"The `git` module clones, updates, or manages Git repositories.",https://docs.ansible.com/ansible/latest/collections/ansible/builtin/git_module.html,https://youtube.com/results?search_query=ansible+git+module,https://youtube.com/results?search_query=ansible+hindi,https://youtube.com/results?search_query=ansible+kannada,https://youtube.com/results?search_query=ansible+tamil,https://youtube.com/results?search_query=ansible+telugu
Ansible,Basic,"How do you run a playbook on a specific host only?","Using `--limit hostname`","Using `-l hostname`","Using `--host hostname`","Both A and B",D,"`--limit` or `-l` restricts execution to a subset of hosts.",https://docs.ansible.com/ansible/latest/cli/ansible-playbook.html#cmdoption-ansible-playbook-l,https://youtube.com/results?search_query=ansible+limit+host,https://youtube.com/results?search_query=ansible+hindi,https://youtube.com/results?search_query=ansible+kannada,https://youtube.com/results?search_query=ansible+tamil,https://youtube.com/results?search_query=ansible+telugu
Ansible,Basic,"What is the purpose of `ansible-vault`?","To encrypt sensitive data like passwords","To manage versions","To create virtual environments","To validate playbooks",A,"`ansible-vault` encrypts files so you can protect sensitive data like passwords or keys.",https://docs.ansible.com/ansible/latest/vault_guide/index.html,https://youtube.com/results?search_query=ansible+vault,https://youtube.com/results?search_query=ansible+hindi,https://youtube.com/results?search_query=ansible+kannada,https://youtube.com/results?search_query=ansible+tamil,https://youtube.com/results?search_query=ansible+telugu
Ansible,Basic,"How do you include a variable file in a playbook?","Using `vars_files:` directive","Using `include_vars:` module","Using `import_playbook:`","Both A and B",D,"You can include variable files with `vars_files` in a play or dynamically with the `include_vars` module.",https://docs.ansible.com/ansible/latest/playbook_guide/playbooks_variables.html#variable-file-separation,https://youtube.com/results?search_query=ansible+include+vars,https://youtube.com/results?search_query=ansible+hindi,https://youtube.com/results?search_query=ansible+kannada,https://youtube.com/results?search_query=ansible+tamil,https://youtube.com/results?search_query=ansible+telugu
Ansible,Basic,"What does the `lineinfile` module do?","Ensures a particular line is present or absent in a file","Copies entire files","Edits files with regex","Manages file permissions",A,"The `lineinfile` module ensures a specific line is in a file, adding or removing it as needed.",https://docs.ansible.com/ansible/latest/collections/ansible/builtin/lineinfile_module.html,https://youtube.com/results?search_query=ansible+lineinfile,https://youtube.com/results?search_query=ansible+hindi,https://youtube.com/results?search_query=ansible+kannada,https://youtube.com/results?search_query=ansible+tamil,https://youtube.com/results?search_query=ansible+telugu
Ansible,Basic,"How do you run a playbook in check mode (dry run)?","ansible-playbook playbook.yml --check","ansible-playbook playbook.yml --dry-run","ansible-playbook playbook.yml -C","Both A and C",D,"`--check` (or `-C`) runs the playbook in check mode, reporting changes without applying them.",https://docs.ansible.com/ansible/latest/playbook_guide/playbooks_checkmode.html,https://youtube.com/results?search_query=ansible+check+mode,https://youtube.com/results?search_query=ansible+hindi,https://youtube.com/results?search_query=ansible+kannada,https://youtube.com/results?search_query=ansible+tamil,https://youtube.com/results?search_query=ansible+telugu
Ansible,Basic,"What is the purpose of the `debug` module?","To print statements for debugging","To pause execution","To handle errors","To log messages",A,"The `debug` module prints statements during playbook execution, helpful for troubleshooting.",https://docs.ansible.com/ansible/latest/collections/ansible/builtin/debug_module.html,https://youtube.com/results?search_query=ansible+debug+module,https://youtube.com/results?search_query=ansible+hindi,https://youtube.com/results?search_query=ansible+kannada,https://youtube.com/results?search_query=ansible+tamil,https://youtube.com/results?search_query=ansible+telugu
Ansible,Basic,"How do you install Ansible on a RedHat-based system?","sudo apt install ansible","sudo yum install ansible","sudo dnf install ansible","Both B and C",D,"On RHEL/CentOS 7, use `yum`; on newer versions, `dnf` is used. Both are correct depending on the version.",https://docs.ansible.com/ansible/latest/installation_guide/intro_installation.html,https://youtube.com/results?search_query=install+ansible,https://youtube.com/results?search_query=ansible+hindi,https://youtube.com/results?search_query=ansible+kannada,https://youtube.com/results?search_query=ansible+tamil,https://youtube.com/results?search_query=ansible+telugu
Ansible,Basic,"What is a fact in Ansible?","A task that is always executed","System information gathered from managed hosts","A variable defined by the user","A module",B,"Facts are system details (IP, OS, memory, etc.) collected by Ansible from managed nodes.",https://docs.ansible.com/ansible/latest/playbook_guide/playbooks_vars_facts.html,https://youtube.com/results?search_query=ansible+facts,https://youtube.com/results?search_query=ansible+hindi,https://youtube.com/results?search_query=ansible+kannada,https://youtube.com/results?search_query=ansible+tamil,https://youtube.com/results?search_query=ansible+telugu
Ansible,Basic,"Which module is used to download a file from a URL?","get_url","fetch","copy","uri",A,"The `get_url` module downloads files from HTTP, HTTPS, or FTP sources.",https://docs.ansible.com/ansible/latest/collections/ansible/builtin/get_url_module.html,https://youtube.com/results?search_query=ansible+get_url,https://youtube.com/results?search_query=ansible+hindi,https://youtube.com/results?search_query=ansible+kannada,https://youtube.com/results?search_query=ansible+tamil,https://youtube.com/results?search_query=ansible+telugu
