skill,level,question_text,option_a,option_b,option_c,option_d,correct_answer,explanation,topic,mdn_link,youtube_english,youtube_hindi,youtube_kannada,youtube_tamil,youtube_telugu

Technology,Level,Question,Category,Tags,Keywords,Answer,Documentation,General Video,Video Hindi,Video Kannada,Video Tamil,Video Telugu
Ruby,Basic,How do you check the data type of a variable?,Syntax,Data Types,class method,Use the `.class` method: `variable.class`.,https://ruby-doc.org/core-3.1.2/Object.html#method-i-class,https://youtube.com/results?search_query=ruby+check+data+type,https://youtube.com/results?search_query=ruby+me+variable+ka+type+kaise+check+kare,https://youtube.com/results?search_query=ruby+data+type+check+hege,https://youtube.com/results?search_query=ruby+data+type+check+epadi,https://youtube.com/results?search_query=ruby+data+type+check+ela
Ruby,Basic,What are the basic data types in Ruby?,Data Types,Fundamentals,String, Integer, Float, Boolean, Symbol, Nil,Basic types include: String, Integer, Float, Boolean (true/false), Symbol, NilClass (nil), Array, Hash.,https://ruby-doc.org/core-3.1.2/doc/syntax/literals_rdoc.html,https://youtube.com/results?search_query=ruby+data+types,https://youtube.com/results?search_query=ruby+data+types+kitne+hai,https://youtube.com/results?search_query=ruby+data+types+hege,https://youtube.com/results?search_query=ruby+data+types+epadi,https://youtube.com/results?search_query=ruby+data+types+ela
Ruby,Basic,What is a String in Ruby?,Data Types,String,Text,A String is a sequence of characters used to represent text. Created with single or double quotes.,https://ruby-doc.org/core-3.1.2/String.html,https://youtube.com/results?search_query=ruby+string,https://youtube.com/results?search_query=ruby+me+string+kya+hai,https://youtube.com/results?search_query=ruby+string+enannu,https://youtube.com/results?search_query=ruby+string+ennam,https://youtube.com/results?search_query=ruby+string+enti
Ruby,Basic,How do you concatenate strings?,Data Types,String,+,Use the `+` operator or `<<` (shovel) operator.,https://ruby-doc.org/core-3.1.2/String.html#method-i-2B,https://youtube.com/results?search_query=ruby+string+concatenation,https://youtube.com/results?search_query=ruby+me+strings+kaise+jode,https://youtube.com/results?search_query=ruby+string+concatenation+hege,https://youtube.com/results?search_query=ruby+string+concatenation+epadi,https://youtube.com/results?search_query=ruby+string+concatenation+ela
Ruby,Basic,What is string interpolation?,Data Types,String,#{},String interpolation allows embedding Ruby expressions within double-quoted strings using `#{}`.,https://ruby-doc.org/core-3.1.2/doc/syntax/literals_rdoc.html#label-Strings,https://youtube.com/results?search_query=ruby+string+interpolation,https://youtube.com/results?search_query=ruby+me+string+interpolation+kaise+kare,https://youtube.com/results?search_query=ruby+string+interpolation+hege,https://youtube.com/results?search_query=ruby+string+interpolation+epadi,https://youtube.com/results?search_query=ruby+string+interpolation+ela
Ruby,Basic,How do you convert a string to uppercase?,Data Types,String,upcase,Use the `.upcase` method: `"hello".upcase` returns `"HELLO"`.,https://ruby-doc.org/core-3.1.2/String.html#method-i-upcase,https://youtube.com/results?search_query=ruby+string+uppercase,https://youtube.com/results?search_query=ruby+me+string+ko+uppercase+kaise+kare,https://youtube.com/results?search_query=ruby+string+uppercase+hege,https://youtube.com/results?search_query=ruby+string+uppercase+epadi,https://youtube.com/results?search_query=ruby+string+uppercase+ela
Ruby,Basic,How do you get the length of a string?,Data Types,String,length,Use the `.length` or `.size` method: `"hello".length` returns `5`.,https://ruby-doc.org/core-3.1.2/String.html#method-i-length,https://youtube.com/results?search_query=ruby+string+length,https://youtube.com/results?search_query=ruby+me+string+ki+length+kaise+nikale,https://youtube.com/results?search_query=ruby+string+length+hege,https://youtube.com/results?search_query=ruby+string+length+epadi,https://youtube.com/results?search_query=ruby+string+length+ela
Ruby,Basic,What is an Integer in Ruby?,Data Types,Integer,Whole numbers,An Integer is a whole number without a decimal point.,https://ruby-doc.org/core-3.1.2/Integer.html,https://youtube.com/results?search_query=ruby+integer,https://youtube.com/results?search_query=ruby+me+integer+kya+hai,https://youtube.com/results?search_query=ruby+integer+enannu,https://youtube.com/results?search_query=ruby+integer+ennam,https://youtube.com/results?search_query=ruby+integer+enti
Ruby,Basic,What is a Float in Ruby?,Data Types,Float,Decimal numbers,A Float is a number with a decimal point (floating-point number).,https://ruby-doc.org/core-3.1.2/Float.html,https://youtube.com/results?search_query=ruby+float,https://youtube.com/results?search_query=ruby+me+float+kya+hai,https://youtube.com/results?search_query=ruby+float+enannu,https://youtube.com/results?search_query=ruby+float+ennam,https://youtube.com/results?search_query=ruby+float+enti
Ruby,Basic,How do you perform basic arithmetic?,Syntax,Operators,Math,Use operators: `+` (addition), `-` (subtraction), `*` (multiplication), `/` (division), `%` (modulo), `**` (exponent).,https://ruby-doc.org/core-3.1.2/doc/syntax/operators_rdoc.html,https://youtube.com/results?search_query=ruby+arithmetic,https://youtube.com/results?search_query=ruby+me+basic+math+kaise+kare,https://youtube.com/results?search_query=ruby+arithmetic+hege,https://youtube.com/results?search_query=ruby+arithmetic+epadi,https://youtube.com/results?search_query=ruby+arithmetic+ela
Ruby,Basic,What are comparison operators in Ruby?,Syntax,Operators,Comparison,Comparison operators: `==` (equal), `!=` (not equal), `>` (greater than), `<` (less than), `>=` (greater than or equal), `<=` (less than or equal).,https://ruby-doc.org/core-3.1.2/doc/syntax/operators_rdoc.html,https://youtube.com/results?search_query=ruby+comparison+operators,https://youtube.com/results?search_query=ruby+me+comparison+kaise+kare,https://youtube.com/results?search_query=ruby+comparison+operators+hege,https://youtube.com/results?search_query=ruby+comparison+operators+epadi,https://youtube.com/results?search_query=ruby+comparison+operators+ela
Ruby,Basic,What is a Boolean in Ruby?,Data Types,Boolean,true false,Boolean represents truth values: `true` and `false`.,https://ruby-doc.org/core-3.1.2/TrueClass.html,https://youtube.com/results?search_query=ruby+boolean,https://youtube.com/results?search_query=ruby+me+boolean+kya+hai,https://youtube.com/results?search_query=ruby+boolean+enannu,https://youtube.com/results?search_query=ruby+boolean+ennam,https://youtube.com/results?search_query=ruby+boolean+enti
Ruby,Basic,What is `nil` in Ruby?,Data Types,Nil,Absence of value,`nil` is Ruby's way of representing "nothing" or "no value". It's an object of the NilClass.,https://ruby-doc.org/core-3.1.2/NilClass.html,https://youtube.com/results?search_query=ruby+nil,https://youtube.com/results?search_query=ruby+me+nil+kya+hai,https://youtube.com/results?search_query=ruby+nil+enannu,https://youtube.com/results?search_query=ruby+nil+ennam,https://youtube.com/results?search_query=ruby+nil+enti
Ruby,Basic,What is a Symbol in Ruby?,Data Types,Symbol,Immutable identifier,A Symbol is an immutable, reusable identifier denoted with a colon prefix (`:symbol`). It's like a lightweight string.,https://ruby-doc.org/core-3.1.2/Symbol.html,https://youtube.com/results?search_query=ruby+symbol,https://youtube.com/results?search_query=ruby+me+symbol+kya+hai,https://youtube.com/results?search_query=ruby+symbol+enannu,https://youtube.com/results?search_query=ruby+symbol+ennam,https://youtube.com/results?search_query=ruby+symbol+enti
Ruby,Basic,What is an Array in Ruby?,Data Types,Array,Ordered list,An Array is an ordered collection of objects, indexed by integers starting from 0.,https://ruby-doc.org/core-3.1.2/Array.html,https://youtube.com/results?search_query=ruby+array,https://youtube.com/results?search_query=ruby+me+array+kya+hai,https://youtube.com/results?search_query=ruby+array+enannu,https://youtube.com/results?search_query=ruby+array+ennam,https://youtube.com/results?search_query=ruby+array+enti
Ruby,Basic,How do you create an array?,Data Types,Array,Literal syntax,Use square brackets: `[]` for empty array or `[1, 2, 3]` for array with elements.,https://ruby-doc.org/core-3.1.2/Array.html,https://youtube.com/results?search_query=ruby+create+array,https://youtube.com/results?search_query=ruby+me+array+kaise+banaye,https://youtube.com/results?search_query=ruby+create+array+hege,https://youtube.com/results?search_query=ruby+create+array+epadi,https://youtube.com/results?search_query=ruby+create+array+ela
Ruby,Basic,How do you access an array element?,Data Types,Array,Index,Use square brackets with the index: `array[index]`. E.g., `arr[0]` gets the first element.,https://ruby-doc.org/core-3.1.2/Array.html#method-i-5B-5D,https://youtube.com/results?search_query=ruby+access+array+element,https://youtube.com/results?search_query=ruby+me+array+element+kaise+access+kare,https://youtube.com/results?search_query=ruby+access+array+element+hege,https://youtube.com/results?search_query=ruby+access+array+element+epadi,https://youtube.com/results?search_query=ruby+access+array+element+ela
Ruby,Basic,How do you add an element to the end of an array?,Data Types,Array,push,<<,Use `<<` (shovel) operator or `.push` method: `arr << element` or `arr.push(element)`.,https://ruby-doc.org/core-3.1.2/Array.html#method-i-3C-3C,https://youtube.com/results?search_query=ruby+array+add+element,https://youtube.com/results?search_query=ruby+me+array+me+element+kaise+jode,https://youtube.com/results?search_query=ruby+array+add+element+hege,https://youtube.com/results?search_query=ruby+array+add+element+epadi,https://youtube.com/results?search_query=ruby+array+add+element+ela
Ruby,Basic,How do you remove the last element from an array?,Data Types,Array,pop,Use the `.pop` method: `arr.pop` removes and returns the last element.,https://ruby-doc.org/core-3.1.2/Array.html#method-i-pop,https://youtube.com/results?search_query=ruby+array+remove+last,https://youtube.com/results?search_query=ruby+me+array+se+last+element+kaise+nikale,https://youtube.com/results?search_query=ruby+array+remove+last+hege,https://youtube.com/results?search_query=ruby+array+remove+last+epadi,https://youtube.com/results?search_query=ruby+array+remove+last+ela
Ruby,Basic,How do you get the length of an array?,Data Types,Array,length,Use the `.length`, `.size`, or `.count` method.,https://ruby-doc.org/core-3.1.2/Array.html#method-i-length,https://youtube.com/results?search_query=ruby+array+length,https://youtube.com/results?search_query=ruby+me+array+ki+length+kaise+nikale,https://youtube.com/results?search_query=ruby+array+length+hege,https://youtube.com/results?search_query=ruby+array+length+epadi,https://youtube.com/results?search_query=ruby+array+length+ela
Ruby,Basic,What is a Hash in Ruby?,Data Types,Hash,Key-value pairs,A Hash is a collection of key-value pairs, similar to a dictionary. Keys are unique.,https://ruby-doc.org/core-3.1.2/Hash.html,https://youtube.com/results?search_query=ruby+hash,https://youtube.com/results?search_query=ruby+me+hash+kya+hai,https://youtube.com/results?search_query=ruby+hash+enannu,https://youtube.com/results?search_query=ruby+hash+ennam,https://youtube.com/results?search_query=ruby+hash+enti
Ruby,Basic,How do you create a hash?,Data Types,Hash,Literal syntax,Use curly braces: `{}` for empty hash or `{ key: value, key2: value2 }`.,https://ruby-doc.org/core-3.1.2/Hash.html,https://youtube.com/results?search_query=ruby+create+hash,https://youtube.com/results?search_query=ruby+me+hash+kaise+banaye,https://youtube.com/results?search_query=ruby+create+hash+hege,https://youtube.com/results?search_query=ruby+create+hash+epadi,https://youtube.com/results?search_query=ruby+create+hash+ela
Ruby,Basic,How do you access a hash value?,Data Types,Hash,Key,Use square brackets with the key: `hash[key]`. E.g., `person[:name]`.,https://ruby-doc.org/core-3.1.2/Hash.html#method-i-5B-5D,https://youtube.com/results?search_query=ruby+access+hash+value,https://youtube.com/results?search_query=ruby+me+hash+se+value+kaise+nikale,https://youtube.com/results?search_query=ruby+access+hash+value+hege,https://youtube.com/results?search_query=ruby+access+hash+value+epadi,https://youtube.com/results?search_query=ruby+access+hash+value+ela
Ruby,Basic,How do you add a key-value pair to a hash?,Data Types,Hash,Assignment,Use assignment: `hash[key] = value`.,https://ruby-doc.org/core-3.1.2/Hash.html#method-i-5B-5D-3D,https://youtube.com/results?search_query=ruby+hash+add+key+value,https://youtube.com/results?search_query=ruby+me+hash+me+key+value+kaise+jode,https://youtube.com/results?search_query=ruby+hash+add+key+value+hege,https://youtube.com/results?search_query=ruby+hash+add+key+value+epadi,https://youtube.com/results?search_query=ruby+hash+add+key+value+ela
Ruby,Basic,What are Ruby methods?,Methods,Fundamentals,Def function,A method is a reusable block of code that can be called by name. Defined with `def` keyword.,https://ruby-doc.org/core-3.1.2/doc/syntax/methods_rdoc.html,https://youtube.com/results?search_query=ruby+methods,https://youtube.com/results?search_query=ruby+me+method+kya+hai,https://youtube.com/results?search_query=ruby+methods+enannu,https://youtube.com/results?search_query=ruby+methods+ennam,https://youtube.com/results?search_query=ruby+methods+enti
Ruby,Basic,How do you define a method?,Methods,Syntax,def end,Use `def method_name` to start and `end` to finish the method definition.,https://ruby-doc.org/core-3.1.2/doc/syntax/methods_rdoc.html,https://youtube.com/results?search_query=ruby+define+method,https://youtube.com/results?search_query=ruby+me+method+kaise+define+kare,https://youtube.com/results?search_query=ruby+define+method+hege,https://youtube.com/results?search_query=ruby+define+method+epadi,https://youtube.com/results?search_query=ruby+define+method+ela
Ruby,Basic,How do you call a method?,Methods,Syntax,Invocation,Simply write the method name followed by parentheses (optional if no arguments): `method_name()` or `method_name`.,https://ruby-doc.org/core-3.1.2/doc/syntax/methods_rdoc.html,https://youtube.com/results?search_query=ruby+call+method,https://youtube.com/results?search_query=ruby+me+method+kaise+call+kare,https://youtube.com/results?search_query=ruby+call+method+hege,https://youtube.com/results?search_query=ruby+call+method+epadi,https://youtube.com/results?search_query=ruby+call+method+ela
Ruby,Basic,How do you define a method with parameters?,Methods,Parameters,Arguments,List parameters in parentheses after the method name: `def method_name(param1, param2)`.,https://ruby-doc.org/core-3.1.2/doc/syntax/methods_rdoc.html,https://youtube.com/results?search_query=ruby+method+parameters,https://youtube.com/results?search_query=ruby+me+method+me+parameters+kaise+dalem,https://youtube.com/results?search_query=ruby+method+parameters+hege,https://youtube.com/results?search_query=ruby+method+parameters+epadi,https://youtube.com/results?search_query=ruby+method+parameters+ela
Ruby,Basic,What is the default return value of a method?,Methods,Return Value,Last expression,In Ruby, a method returns the value of the last evaluated expression.,https://ruby-doc.org/core-3.1.2/doc/syntax/methods_rdoc.html,https://youtube.com/results?search_query=ruby+method+return+value,https://youtube.com/results?search_query=ruby+method+kya+return+karti+hai,https://youtube.com/results?search_query=ruby+method+return+value+hege,https://youtube.com/results?search_query=ruby+method+return+value+epadi,https://youtube.com/results?search_query=ruby+method+return+value+ela
Ruby,Basic,How do you explicitly return a value from a method?,Methods,Return Value,return keyword,Use the `return` keyword followed by the value to return.,https://ruby-doc.org/core-3.1.2/doc/syntax/methods_rdoc.html,https://youtube.com/results?search_query=ruby+return+statement,https://youtube.com/results?search_query=ruby+me+return+kaise+kare,https://youtube.com/results?search_query=ruby+return+statement+hege,https://youtube.com/results?search_query=ruby+return+statement+epadi,https://youtube.com/results?search_query=ruby+return+statement+ela
Ruby,Basic,What is a conditional statement?,Control Flow,Conditionals,if else,Conditional statements execute different code based on whether a condition is true or false.,https://ruby-doc.org/core-3.1.2/doc/syntax/control_expressions_rdoc.html,https://youtube.com/results?search_query=ruby+conditionals,https://youtube.com/results?search_query=ruby+me+if+else+kaise+use+kare,https://youtube.com/results?search_query=ruby+conditionals+hege,https://youtube.com/results?search_query=ruby+conditionals+epadi,https://youtube.com/results?search_query=ruby+conditionals+ela
Ruby,Basic,How do you write an `if` statement?,Control Flow,Conditionals,if end,Use `if condition` then code, end with `end`. E.g., `if x > 0; puts "positive"; end`.,https://ruby-doc.org/core-3.1.2/doc/syntax/control_expressions_rdoc.html,https://youtube.com/results?search_query=ruby+if+statement,https://youtube.com/results?search_query=ruby+me+if+kaise+likhe,https://youtube.com/results?search_query=ruby+if+statement+hege,https://youtube.com/results?search_query=ruby+if+statement+epadi,https://youtube.com/results?search_query=ruby+if+statement+ela
Ruby,Basic,How do you write an `if-else` statement?,Control Flow,Conditionals,else,Use `if condition; code; else; code; end`.,https://ruby-doc.org/core-3.1.2/doc/syntax/control_expressions_rdoc.html,https://youtube.com/results?search_query=ruby+if+else,https://youtube.com/results?search_query=ruby+me+if+else+kaise+likhe,https://youtube.com/results?search_query=ruby+if+else+hege,https://youtube.com/results?search_query=ruby+if+else+epadi,https://youtube.com/results?search_query=ruby+if+else+ela
Ruby,Basic,How do you write an `if-elsif-else` statement?,Control Flow,Conditionals,elsif,Use `if condition; code; elsif condition2; code; else; code; end`.,https://ruby-doc.org/core-3.1.2/doc/syntax/control_expressions_rdoc.html,https://youtube.com/results?search_query=ruby+if+elsif+else,https://youtube.com/results?search_query=ruby+me+elsif+kaise+use+kare,https://youtube.com/results?search_query=ruby+if+elsif+else+hege,https://youtube.com/results?search_query=ruby+if+elsif+else+epadi,https://youtube.com/results?search_query=ruby+if+elsif+else+ela
Ruby,Basic,What is the `unless` statement?,Control Flow,Conditionals,Opposite of if,`unless` is the opposite of `if`. It executes code when the condition is false.,https://ruby-doc.org/core-3.1.2/doc/syntax/control_expressions_rdoc.html,https://youtube.com/results?search_query=ruby+unless,https://youtube.com/results?search_query=ruby+me+unless+kaise+use+kare,https://youtube.com/results?search_query=ruby+unless+hege,https://youtube.com/results?search_query=ruby+unless+epadi,https://youtube.com/results?search_query=ruby+unless+ela
Ruby,Basic,What is a ternary operator?,Control Flow,Conditionals,?:,The ternary operator is a shorthand for `if-else`: `condition ? true_value : false_value`.,https://ruby-doc.org/core-3.1.2/doc/syntax/control_expressions_rdoc.html,https://youtube.com/results?search_query=ruby+ternary+operator,https://youtube.com/results?search_query=ruby+me+ternary+operator+kaise+use+kare,https://youtube.com/results?search_query=ruby+ternary+operator+hege,https://youtube.com/results?search_query=ruby+ternary+operator+epadi,https://youtube.com/results?search_query=ruby+ternary+operator+ela
Ruby,Basic,What is a loop in Ruby?,Control Flow,Loops,Iteration,A loop repeats a block of code multiple times until a condition is met.,https://ruby-doc.org/core-3.1.2/doc/syntax/control_expressions_rdoc.html,https://youtube.com/results?search_query=ruby+loops,https://youtube.com/results?search_query=ruby+me+loop+kaise+use+kare,https://youtube.com/results?search_query=ruby+loops+hege,https://youtube.com/results?search_query=ruby+loops+epadi,https://youtube.com/results?search_query=ruby+loops+ela
Ruby,Basic,How do you write a `while` loop?,Control Flow,Loops,while,Use `while condition` then code, end with `end`. Executes while condition is true.,https://ruby-doc.org/core-3.1.2/doc/syntax/control_expressions_rdoc.html,https://youtube.com/results?search_query=ruby+while+loop,https://youtube.com/results?search_query=ruby+me+while+loop+kaise+likhe,https://youtube.com/results?search_query=ruby+while+loop+hege,https://youtube.com/results?search_query=ruby+while+loop+epadi,https://youtube.com/results?search_query=ruby+while+loop+ela
Ruby,Basic,How do you write an `until` loop?,Control Flow,Loops,until,`until` is the opposite of `while`. Executes until the condition becomes true.,https://ruby-doc.org/core-3.1.2/doc/syntax/control_expressions_rdoc.html,https://youtube.com/results?search_query=ruby+until+loop,https://youtube.com/results?search_query=ruby+me+until+loop+kaise+likhe,https://youtube.com/results?search_query=ruby+until+loop+hege,https://youtube.com/results?search_query=ruby+until+loop+epadi,https://youtube.com/results?search_query=ruby+until+loop+ela
Ruby,Basic,How do you write a `for` loop?,Control Flow,Loops,for in,Use `for element in collection` then code, end with `end`. E.g., `for i in 1..5`.,https://ruby-doc.org/core-3.1.2/doc/syntax/control_expressions_rdoc.html,https://youtube.com/results?search_query=ruby+for+loop,https://youtube.com/results?search_query=ruby+me+for+loop+kaise+likhe,https://youtube.com/results?search_query=ruby+for+loop+hege,https://youtube.com/results?search_query=ruby+for+loop+epadi,https://youtube.com/results?search_query=ruby+for+loop+ela
Ruby,Basic,What is the `each` method?,Control Flow,Iteration,Enumerable,`each` is an iterator method that runs a block of code for each element in a collection.,https://ruby-doc.org/core-3.1.2/Array.html#method-i-each,https://youtube.com/results?search_query=ruby+each+method,https://youtube.com/results?search_query=ruby+me+each+kaise+use+kare,https://youtube.com/results?search_query=ruby+each+method+hege,https://youtube.com/results?search_query=ruby+each+method+epadi,https://youtube.com/results?search_query=ruby+each+method+ela
Ruby,Basic,How do you use `each` with an array?,Control Flow,Iteration,Block,`array.each { |element| code }` or `array.each do |element| code end`.,https://ruby-doc.org/core-3.1.2/Array.html#method-i-each,https://youtube.com/results?search_query=ruby+array+each,https://youtube.com/results?search_query=ruby+me+array+par+each+kaise+use+kare,https://youtube.com/results?search_query=ruby+array+each+hege,https://youtube.com/results?search_query=ruby+array+each+epadi,https://youtube.com/results?search_query=ruby+array+each+ela
Ruby,Basic,What is a range in Ruby?,Data Types,Range,Sequence,A Range represents an interval with a beginning and an end. Created with `..` (inclusive) or `...` (exclusive of end).,https://ruby-doc.org/core-3.1.2/Range.html,https://youtube.com/results?search_query=ruby+range,https://youtube.com/results?search_query=ruby+me+range+kya+hai,https://youtube.com/results?search_query=ruby+range+enannu,https://youtube.com/results?search_query=ruby+range+ennam,https://youtube.com/results?search_query=ruby+range+enti
Ruby,Basic,How do you create a range?,Data Types,Range,.. ...,Use two dots `..` for inclusive range (`1..5` includes 5) or three dots `...` for exclusive range (`1...5` excludes 5).,https://ruby-doc.org/core-3.1.2/Range.html,https://youtube.com/results?search_query=ruby+create+range,https://youtube.com/results?search_query=ruby+me+range+kaise+banaye,https://youtube.com/results?search_query=ruby+create+range+hege,https://youtube.com/results?search_query=ruby+create+range+epadi,https://youtube.com/results?search_query=ruby+create+range+ela
Ruby,Basic,What are blocks in Ruby?,Control Flow,Blocks,Anonymous functions,A block is a piece of code that can be passed to methods. It's defined with `{ }` or `do end`.,https://ruby-doc.org/core-3.1.2/doc/syntax/calling_methods_rdoc.html,https://youtube.com/results?search_query=ruby+blocks,https://youtube.com/results?search_query=ruby+me+block+kya+hai,https://youtube.com/results?search_query=ruby+blocks+enannu,https://youtube.com/results?search_query=ruby+blocks+ennam,https://youtube.com/results?search_query=ruby+blocks+enti
Ruby,Basic,What is the difference between `{ }` and `do end` blocks?,Control Flow,Blocks,Syntax,`{ }` is typically used for single-line blocks, while `do end` is used for multi-line blocks. There's a slight precedence difference.,https://ruby-doc.org/core-3.1.2/doc/syntax/calling_methods_rdoc.html,https://youtube.com/results?search_query=ruby+block+syntax,https://youtube.com/results?search_query=ruby+me+curly+braces+aur+do+end+me+antar,https://youtube.com/results?search_query=ruby+block+syntax+hege,https://youtube.com/results?search_query=ruby+block+syntax+epadi,https://youtube.com/results?search_query=ruby+block+syntax+ela
Ruby,Basic,What is the `times` method?,Control Flow,Iteration,Integer,`times` is a method on integers that executes a block the specified number of times.,https://ruby-doc.org/core-3.1.2/Integer.html#method-i-times,https://youtube.com/results?search_query=ruby+times+method,https://youtube.com/results?search_query=ruby+me+times+kaise+use+kare,https://youtube.com/results?search_query=ruby+times+method+hege,https://youtube.com/results?search_query=ruby+times+method+epadi,https://youtube.com/results?search_query=ruby+times+method+ela
Ruby,Basic,How do you use `5.times`?,Control Flow,Iteration,Block,`5.times { |i| puts i }` prints numbers 0 through 4.,https://ruby-doc.org/core-3.1.2/Integer.html#method-i-times,https://youtube.com/results?search_query=ruby+5.times,https://youtube.com/results?search_query=ruby+me+5.times+kaise+use+kare,https://youtube.com/results?search_query=ruby+5.times+hege,https://youtube.com/results?search_query=ruby+5.times+epadi,https://youtube.com/results?search_query=ruby+5.times+ela
Ruby,Basic,What is the `upto` method?,Control Flow,Iteration,Integer,`upto` iterates from a starting integer up to an ending integer.,https://ruby-doc.org/core-3.1.2/Integer.html#method-i-upto,https://youtube.com/results?search_query=ruby+upto+method,https://youtube.com/results?search_query=ruby+me+upto+kaise+use+kare,https://youtube.com/results?search_query=ruby+upto+method+hege,https://youtube.com/results?search_query=ruby+upto+method+epadi,https://youtube.com/results?search_query=ruby+upto+method+ela
