skill,level,question_text,option_a,option_b,option_c,option_d,correct_answer,explanation,topic,mdn_link,youtube_english,youtube_hindi,youtube_kannada,youtube_tamil,youtube_telugu
Unreal Engine,Basic,What are Collision Presets?,Physics,Collision Presets,Settings,Collision Presets are predefined sets of collision responses (Block,Overlap,"Ignore) for various collision channels (WorldStatic, Pawn, PhysicsBody",etc.). They simplify collision setup.,https://docs.unrealengine.com/5.3/en-US/collision-presets-in-unreal-engine/,https://youtube.com/results?search_query=collision+presets+unreal,https://youtube.com/results?search_query=collision+presets+unreal+hindi,https://youtube.com/results?search_query=collision+presets+unreal+kannada,https://youtube.com/results?search_query=collision+presets+unreal+tamil,https://youtube.com/results?search_query=collision+presets+unreal+telugu
Unreal Engine,Basic,What is a Light Actor?,Lighting,Light Actor,Illumination,A Light Actor is an Actor that emits light into the scene. Types include Directional Light,Point Light,Spot Light,and Rect Light.,https://docs.unrealengine.com/5.3/en-US/lights-in-unreal-engine/,https://youtube.com/results?search_query=light+actor+unreal,https://youtube.com/results?search_query=light+actor+unreal+hindi,https://youtube.com/results?search_query=light+actor+unreal+kannada,https://youtube.com/results?search_query=light+actor+unreal+tamil,https://youtube.com/results?search_query=light+actor+unreal+telugu
Unreal Engine,Basic,How do you set the active view to a Camera Actor?,Camera,Set View,Camera,Select the Camera Actor,then press Ctrl+Shift+P,or right-click in the Viewport and choose Active Camera View. To revert,press Ctrl+Shift+P again.,https://docs.unrealengine.com/5.3/en-US/setting-active-camera-in-unreal-engine/,https://youtube.com/results?search_query=set+active+camera+unreal,https://youtube.com/results?search_query=set+active+camera+unreal+hindi,https://youtube.com/results?search_query=set+active+camera+unreal+kannada,https://youtube.com/results?search_query=set+active+camera+unreal+tamil,https://youtube.com/results?search_query=set+active+camera+unreal+telugu
Unreal Engine,Basic,What is the purpose of the Folders in Content Browser?,Content Management,Folders,Organize,Folders help organize your assets. Right-click in Content Browser → New Folder. Good practice to create folders like Meshes,Materials,Blueprints,Textures.,https://docs.unrealengine.com/5.3/en-US/organizing-content-in-unreal-engine/,https://youtube.com/results?search_query=folders+content+browser,https://youtube.com/results?search_query=folders+content+browser+hindi,https://youtube.com/results?search_query=folders+content+browser+kannada,https://youtube.com/results?search_query=folders+content+browser+tamil,https://youtube.com/results?search_query=folders+content+browser+telugu
Unreal Engine,Basic,How do you import assets into Unreal Engine?,Assets,Import,Content Browser,In Content Browser,click Import,"or drag and drop files from Windows Explorer. Supported formats include FBX, OBJ (meshes), PNG, JPEG (textures)",WAV (audio).,https://docs.unrealengine.com/5.3/en-US/importing-content-into-unreal-engine/,https://youtube.com/results?search_query=import+assets+unreal,https://youtube.com/results?search_query=import+assets+unreal+hindi,https://youtube.com/results?search_query=import+assets+unreal+kannada,https://youtube.com/results?search_query=import+assets+unreal+tamil,https://youtube.com/results?search_query=import+assets+unreal+telugu
Unreal Engine,Basic,What is a Vector in Unreal Engine?,Data Types,Vector,Position,A Vector is a struct with X,Y,"Z float components. Used for positions, directions, scales, and colors (as LinearColor). Common types: FVector (3D)",FVector2D (2D).,https://docs.unrealengine.com/5.3/en-US/vectors-in-unreal-engine/,https://youtube.com/results?search_query=vector+unreal,https://youtube.com/results?search_query=vector+unreal+hindi,https://youtube.com/results?search_query=vector+unreal+kannada,https://youtube.com/results?search_query=vector+unreal+tamil,https://youtube.com/results?search_query=vector+unreal+telugu
Unreal Engine,Basic,What is a Widget Blueprint?,UI,Widget Blueprint,Interface,A Widget Blueprint is a Blueprint for creating UI elements (HUD,menus,buttons,text). It uses a visual designer and event graph for UI logic.,https://docs.unrealengine.com/5.3/en-US/widget-blueprints-in-unreal-engine/,https://youtube.com/results?search_query=widget+blueprint,https://youtube.com/results?search_query=widget+blueprint+hindi,https://youtube.com/results?search_query=widget+blueprint+kannada,https://youtube.com/results?search_query=widget+blueprint+tamil,https://youtube.com/results?search_query=widget+blueprint+telugu
Unreal Engine,Basic,What is a Particle System (Niagara)?,Effects,Particle System,Niagara,Niagara is Unreal's advanced particle effects system (replacing Cascade). It allows creation of complex visual effects like fire,smoke,magic,etc.,https://docs.unrealengine.com/5.3/en-US/niagara-in-unreal-engine/,https://youtube.com/results?search_query=niagara+particle+system,https://youtube.com/results?search_query=niagara+particle+system+hindi,https://youtube.com/results?search_query=niagara+particle+system+kannada,https://youtube.com/results?search_query=niagara+particle+system+tamil,https://youtube.com/results?search_query=niagara+particle+system+telugu
Unreal Engine,Basic,What is the purpose of the Project Settings?,Configuration,Project Settings,Global,Project Settings contain global configurations for your project,including Input,"Maps & Modes, Rendering, Packaging",and platform-specific settings.,https://docs.unrealengine.com/5.3/en-US/project-settings-in-unreal-engine/,https://youtube.com/results?search_query=project+settings+unreal,https://youtube.com/results?search_query=project+settings+unreal+hindi,https://youtube.com/results?search_query=project+settings+unreal+kannada,https://youtube.com/results?search_query=project+settings+unreal+tamil,https://youtube.com/results?search_query=project+settings+unreal+telugu
Unreal Engine,Basic,What is the purpose of the Game State?,Gameplay,Game State,Replicated,The Game State holds game-wide information that should be replicated to all clients in a multiplayer game,like score,time remaining,or game phase.,https://docs.unrealengine.com/5.3/en-US/game-state-in-unreal-engine/,https://youtube.com/results?search_query=game+state+unreal,https://youtube.com/results?search_query=game+state+unreal+hindi,https://youtube.com/results?search_query=game+state+unreal+kannada,https://youtube.com/results?search_query=game+state+unreal+tamil,https://youtube.com/results?search_query=game+state+unreal+telugu
Unreal Engine,Basic,What is the purpose of the Player State?,Gameplay,Player State,Player Info,Player State holds player-specific information that should be replicated,like player name,score,kills/deaths. Each player has their own Player State.,https://docs.unrealengine.com/5.3/en-US/player-state-in-unreal-engine/,https://youtube.com/results?search_query=player+state+unreal,https://youtube.com/results?search_query=player+state+unreal+hindi,https://youtube.com/results?search_query=player+state+unreal+kannada,https://youtube.com/results?search_query=player+state+unreal+tamil,https://youtube.com/results?search_query=player+state+unreal+telugu
Unreal Engine,Basic,What is the most important concept in Unreal Engine for beginners?,Introduction,Fundamental,Actor,Component,Understanding that everything in a Level is an Actor,and Actors get their functionality from Components,is the most fundamental concept for Unreal Engine beginners.,https://docs.unrealengine.com/5.3/en-US/actors-in-unreal-engine/,https://youtube.com/results?search_query=unreal+engine+for+beginners,https://youtube.com/results?search_query=unreal+engine+for+beginners+hindi,https://youtube.com/results?search_query=unreal+engine+for+beginners+kannada,https://youtube.com/results?search_query=unreal+engine+for+beginners+tamil,https://youtube.com/results?search_query=unreal+engine+for+beginners+telugu
Unreal Engine,Basic,Why is Unreal Engine popular for AAA game development?,Introduction,AAA,Graphics,Unreal Engine is popular for AAA games due to its high-quality graphics (ray tracing,Nanite,"Lumen), robust toolset, C++ performance, Blueprint prototyping",and strong support from Epic Games.,https://www.unrealengine.com/en-US/why-unreal-engine,https://youtube.com/results?search_query=why+unreal+engine+popular,https://youtube.com/results?search_query=why+unreal+engine+popular+hindi,https://youtube.com/results?search_query=why+unreal+engine+popular+kannada,https://youtube.com/results?search_query=why+unreal+engine+popular+tamil,https://youtube.com/results?search_query=why+unreal+engine+popular+telugu
Unreal Engine,Basic,When should you use Blueprints vs C++ in Unreal Engine?,Development,Blueprints,C++,Use Blueprints for rapid prototyping,visual scripting,"and simple gameplay logic. Use C++ for performance-critical systems, complex algorithms",and engine modifications. Many projects use both.,https://docs.unrealengine.com/5.3/en-US/blueprints-vs-cpp-in-unreal-engine/,https://youtube.com/results?search_query=blueprints+vs+cpp,https://youtube.com/results?search_query=blueprints+vs+cpp+hindi,https://youtube.com/results?search_query=blueprints+vs+cpp+kannada,https://youtube.com/results?search_query=blueprints+vs+cpp+tamil,https://youtube.com/results?search_query=blueprints+vs+cpp+telugu
Unreal Engine,Basic,How do you optimize performance in Unreal Engine?,Performance,Optimization,Profiler,Use the Profiler (Stat commands),Level of Detail (LODs),"culling (frustum, occlusion), texture streaming, and avoid expensive operations in Tick. Also",use Blueprint nativization for critical Blueprints.,https://docs.unrealengine.com/5.3/en-US/optimization-in-unreal-engine/,https://youtube.com/results?search_query=optimize+unreal+engine,https://youtube.com/results?search_query=optimize+unreal+engine+hindi,https://youtube.com/results?search_query=optimize+unreal+engine+kannada,https://youtube.com/results?search_query=optimize+unreal+engine+tamil,https://youtube.com/results?search_query=optimize+unreal+engine+telugu
Unreal Engine,Basic,What is the purpose of the Stat commands in the console?,Performance,Stat,Profiler,Stat commands (like stat fps,stat unit,"stat game) display real-time performance metrics on screen, helping identify bottlenecks in GPU, CPU",or game thread.,https://docs.unrealengine.com/5.3/en-US/stat-commands-in-unreal-engine/,https://youtube.com/results?search_query=stat+commands+unreal,https://youtube.com/results?search_query=stat+commands+unreal+hindi,https://youtube.com/results?search_query=stat+commands+unreal+kannada,https://youtube.com/results?search_query=stat+commands+unreal+tamil,https://youtube.com/results?search_query=stat+commands+unreal+telugu
