skill,level,question_text,option_a,option_b,option_c,option_d,correct_answer,explanation,topic,mdn_link,youtube_english,youtube_hindi,youtube_kannada,youtube_tamil,youtube_telugu

Linux,Intermediate,What is the difference between /dev/null and /dev/zero?,File System,Devices,Special,A,/dev/null: discards data; /dev/zero: produces null bytes.,File System,https://man7.org/linux/man-pages/man4/null.4.html,https://youtube.com/results?search_query=linux+/dev/null+vs+/dev/zero,https://youtube.com/results?search_query=linux+/dev/null+vs+/dev/zero+hindi,https://youtube.com/results?search_query=linux+/dev/null+vs+/dev/zero+kannada,https://youtube.com/results?search_query=linux+/dev/null+vs+/dev/zero+tamil,https://youtube.com/results?search_query=linux+/dev/null+vs+/dev/zero+telugu
Linux,Intermediate,What is the difference between chmod 755 and 644?,Permissions,Files,Numeric,A,755: rwxr-xr-x (owner: all, group/others: read+execute); 644: rw-r--r-- (owner: read+write, group/others: read).,Permissions,https://man7.org/linux/man-pages/man1/chmod.1.html,https://youtube.com/results?search_query=linux+chmod+755+vs+644,https://youtube.com/results?search_query=linux+chmod+755+vs+644+hindi,https://youtube.com/results?search_query=linux+chmod+755+vs+644+kannada,https://youtube.com/results?search_query=linux+chmod+755+vs+644+tamil,https://youtube.com/results?search_query=linux+chmod+755+vs+644+telugu
Linux,Intermediate,What is the difference between chmod u+x and +x?,Permissions,Files,Symbolic,A,u+x: adds execute for user only; +x: adds execute for all (user, group, others).,Permissions,https://man7.org/linux/man-pages/man1/chmod.1.html,https://youtube.com/results?search_query=linux+chmod+u+x+vs++x,https://youtube.com/results?search_query=linux+chmod+u+x+vs++x+hindi,https://youtube.com/results?search_query=linux+chmod+u+x+vs++x+kannada,https://youtube.com/results?search_query=linux+chmod+u+x+vs++x+tamil,https://youtube.com/results?search_query=linux+chmod+u+x+vs++x+telugu
Linux,Intermediate,What is the difference between chown and chgrp?,Permissions,Ownership,Group,A,chown: changes owner and/or group; chgrp: changes group only.,Permissions,https://man7.org/linux/man-pages/man1/chown.1.html,https://youtube.com/results?search_query=linux+chown+vs+chgrp,https://youtube.com/results?search_query=linux+chown+vs+chgrp+hindi,https://youtube.com/results?search_query=linux+chown+vs+chgrp+kannada,https://youtube.com/results?search_query=linux+chown+vs+chgrp+tamil,https://youtube.com/results?search_query=linux+chown+vs+chgrp+telugu
Linux,Intermediate,What is the difference between nohup and disown?,Commands,Processes,Background,A,nohup: runs command immune to hangups; disown: removes job from shell job table.,Process Management,https://man7.org/linux/man-pages/man1/nohup.1.html,https://youtube.com/results?search_query=linux+nohup+vs+disown,https://youtube.com/results?search_query=linux+nohup+vs+disown+hindi,https://youtube.com/results?search_query=linux+nohup+vs+disown+kannada,https://youtube.com/results?search_query=linux+nohup+vs+disown+tamil,https://youtube.com/results?search_query=linux+nohup+vs+disown+telugu
Linux,Intermediate,What is the difference between fg and bg?,Commands,Processes,Job control,A,fg: brings job to foreground; bg: runs job in background.,Process Management,https://man7.org/linux/man-pages/man1/fg.1.html,https://youtube.com/results?search_query=linux+fg+vs+bg,https://youtube.com/results?search_query=linux+fg+vs+bg+hindi,https://youtube.com/results?search_query=linux+fg+vs+bg+kannada,https://youtube.com/results?search_query=linux+fg+vs+bg+tamil,https://youtube.com/results?search_query=linux+fg+vs+bg+telugu
Linux,Intermediate,What is the difference between top and htop?,Commands,Monitoring,System,A,top: basic process monitor; htop: enhanced with colors, mouse support, tree view.,Process Management,https://man7.org/linux/man-pages/man1/top.1.html,https://youtube.com/results?search_query=linux+top+vs+htop,https://youtube.com/results?search_query=linux+top+vs+htop+hindi,https://youtube.com/results?search_query=linux+top+vs+htop+kannada,https://youtube.com/results?search_query=linux+top+vs+htop+tamil,https://youtube.com/results?search_query=linux+top+vs+htop+telugu
Linux,Intermediate,What is the difference between nice and renice?,Commands,Processes,Priority,A,nice: sets priority for new process; renice: changes priority of existing process.,Process Management,https://man7.org/linux/man-pages/man1/nice.1.html,https://youtube.com/results?search_query=linux+nice+vs+renice,https://youtube.com/results?search_query=linux+nice+vs+renice+hindi,https://youtube.com/results?search_query=linux+nice+vs+renice+kannada,https://youtube.com/results?search_query=linux+nice+vs+renice+tamil,https://youtube.com/results?search_query=linux+nice+vs+renice+telugu
Linux,Intermediate,What is the difference between ps and pstree?,Commands,Processes,Tree,A,ps: shows process list; pstree: shows process tree (parent-child relationships).,Process Management,https://man7.org/linux/man-pages/man1/pstree.1.html,https://youtube.com/results?search_query=linux+ps+vs+pstree,https://youtube.com/results?search_query=linux+ps+vs+pstree+hindi,https://youtube.com/results?search_query=linux+ps+vs+pstree+kannada,https://youtube.com/results?search_query=linux+ps+vs+pstree+tamil,https://youtube.com/results?search_query=linux+ps+vs+pstree+telugu
Linux,Intermediate,What is the difference between ifconfig and ip?,Commands,Networking,Interfaces,A,ifconfig: deprecated (net-tools); ip: modern (iproute2).,Networking,https://man7.org/linux/man-pages/man8/ip.8.html,https://youtube.com/results?search_query=linux+ifconfig+vs+ip,https://youtube.com/results?search_query=linux+ifconfig+vs+ip+hindi,https://youtube.com/results?search_query=linux+ifconfig+vs+ip+kannada,https://youtube.com/results?search_query=linux+ifconfig+vs+ip+tamil,https://youtube.com/results?search_query=linux+ifconfig+vs+ip+telugu
Linux,Intermediate,What is the difference between netstat and ss?,Commands,Networking,Sockets,A,netstat: deprecated; ss: faster, more information.,Networking,https://man7.org/linux/man-pages/man8/ss.8.html,https://youtube.com/results?search_query=linux+netstat+vs+ss,https://youtube.com/results?search_query=linux+netstat+vs+ss+hindi,https://youtube.com/results?search_query=linux+netstat+vs+ss+kannada,https://youtube.com/results?search_query=linux+netstat+vs+ss+tamil,https://youtube.com/results?search_query=linux+netstat+vs+ss+telugu
Linux,Intermediate,What is the difference between ping and traceroute?,Commands,Networking,Diagnostics,A,ping: tests connectivity; traceroute: shows route path.,Networking,https://man7.org/linux/man-pages/man8/ping.8.html,https://youtube.com/results?search_query=linux+ping+vs+traceroute,https://youtube.com/results?search_query=linux+ping+vs+traceroute+hindi,https://youtube.com/results?search_query=linux+ping+vs+traceroute+kannada,https://youtube.com/results?search_query=linux+ping+vs+traceroute+tamil,https://youtube.com/results?search_query=linux+ping+vs+traceroute+telugu
Linux,Intermediate,What is the difference between curl and wget?,Commands,Networking,Download,A,curl: more features, protocols; wget: recursive downloads, better for files.,Networking,https://curl.se/docs/,https://youtube.com/results?search_query=linux+curl+vs+wget,https://youtube.com/results?search_query=linux+curl+vs+wget+hindi,https://youtube.com/results?search_query=linux+curl+vs+wget+kannada,https://youtube.com/results?search_query=linux+curl+vs+wget+tamil,https://youtube.com/results?search_query=linux+curl+vs+wget+telugu
Linux,Intermediate,What is the difference between scp and rsync?,Commands,Networking,Copy,A,scp: simple secure copy; rsync: faster, incremental, resume capability.,Networking,https://man7.org/linux/man-pages/man1/rsync.1.html,https://youtube.com/results?search_query=linux+scp+vs+rsync,https://youtube.com/results?search_query=linux+scp+vs+rsync+hindi,https://youtube.com/results?search_query=linux+scp+vs+rsync+kannada,https://youtube.com/results?search_query=linux+scp+vs+rsync+tamil,https://youtube.com/results?search_query=linux+scp+vs+rsync+telugu
Linux,Intermediate,What is the difference between telnet and ssh?,Networking,Protocols,Security,A,telnet: unencrypted; ssh: encrypted, secure.,Networking,https://www.openssh.com/,https://youtube.com/results?search_query=linux+telnet+vs+ssh,https://youtube.com/results?search_query=linux+telnet+vs+ssh+hindi,https://youtube.com/results?search_query=linux+telnet+vs+ssh+kannada,https://youtube.com/results?search_query=linux+telnet+vs+ssh+tamil,https://youtube.com/results?search_query=linux+telnet+vs+ssh+telugu
Linux,Intermediate,What is the difference between apt and apt-get?,Package Management,Debian,Tools,A,apt: user-friendly, combines common operations; apt-get: lower-level, more options.,Package Management,https://itsfoss.com/apt-vs-apt-get-difference/,https://youtube.com/results?search_query=linux+apt+vs+apt-get,https://youtube.com/results?search_query=linux+apt+vs+apt-get+hindi,https://youtube.com/results?search_query=linux+apt+vs+apt-get+kannada,https://youtube.com/results?search_query=linux+apt+vs+apt-get+tamil,https://youtube.com/results?search_query=linux+apt+vs+apt-get+telugu
Linux,Intermediate,What is the difference between yum and dnf?,Package Management,RHEL,Tools,A,yum: older (Yellowdog Updater Modified); dnf: newer (Dandified YUM), faster.,Package Management,https://dnf.readthedocs.io/en/latest/,https://youtube.com/results?search_query=linux+yum+vs+dnf,https://youtube.com/results?search_query=linux+yum+vs+dnf+hindi,https://youtube.com/results?search_query=linux+yum+vs+dnf+kannada,https://youtube.com/results?search_query=linux+yum+vs+dnf+tamil,https://youtube.com/results?search_query=linux+yum+vs+dnf+telugu
Linux,Intermediate,What is the difference between rpm and yum?,Package Management,RHEL,Tools,A,rpm: low-level package manager; yum: high-level, handles dependencies.,Package Management,https://rpm.org/,https://youtube.com/results?search_query=linux+rpm+vs+yum,https://youtube.com/results?search_query=linux+rpm+vs+yum+hindi,https://youtube.com/results?search_query=linux+rpm+vs+yum+kannada,https://youtube.com/results?search_query=linux+rpm+vs+yum+tamil,https://youtube.com/results?search_query=linux+rpm+vs+yum+telugu
Linux,Intermediate,What is the difference between dpkg and apt?,Package Management,Debian,Tools,A,dpkg: low-level package installer; apt: high-level, handles dependencies.,Package Management,https://man7.org/linux/man-pages/man1/dpkg.1.html,https://youtube.com/results?search_query=linux+dpkg+vs+apt,https://youtube.com/results?search_query=linux+dpkg+vs+apt+hindi,https://youtube.com/results?search_query=linux+dpkg+vs+apt+kannada,https://youtube.com/results?search_query=linux+dpkg+vs+apt+tamil,https://youtube.com/results?search_query=linux+dpkg+vs+apt+telugu
Linux,Intermediate,What is the difference between awk and sed?,Commands,Text Processing,Stream,A,awk: programming language for text processing; sed: stream editor for basic transformations.,Text Processing,https://www.gnu.org/software/gawk/manual/gawk.html,https://youtube.com/results?search_query=linux+awk+vs+sed,https://youtube.com/results?search_query=linux+awk+vs+sed+hindi,https://youtube.com/results?search_query=linux+awk+vs+sed+kannada,https://youtube.com/results?search_query=linux+awk+vs+sed+tamil,https://youtube.com/results?search_query=linux+awk+vs+sed+telugu
Linux,Intermediate,What is the difference between cut and awk?,Commands,Text Processing,Columns,A,cut: simple column extraction; awk: complex field processing.,Text Processing,https://man7.org/linux/man-pages/man1/cut.1.html,https://youtube.com/results?search_query=linux+cut+vs+awk,https://youtube.com/results?search_query=linux+cut+vs+awk+hindi,https://youtube.com/results?search_query=linux+cut+vs+awk+kannada,https://youtube.com/results?search_query=linux+cut+vs+awk+tamil,https://youtube.com/results?search_query=linux+cut+vs+awk+telugu
Linux,Intermediate,What is the difference between sort and uniq?,Commands,Text Processing,Duplicates,A,sort: sorts lines; uniq: removes adjacent duplicates.,Text Processing,https://man7.org/linux/man-pages/man1/sort.1.html,https://youtube.com/results?search_query=linux+sort+vs+uniq,https://youtube.com/results?search_query=linux+sort+vs+uniq+hindi,https://youtube.com/results?search_query=linux+sort+vs+uniq+kannada,https://youtube.com/results?search_query=linux+sort+vs+uniq+tamil,https://youtube.com/results?search_query=linux+sort+vs+uniq+telugu
Linux,Intermediate,What is the difference between head and tail?,Commands,Text Processing,File viewing,A,head: shows first lines; tail: shows last lines.,Text Processing,https://man7.org/linux/man-pages/man1/head.1.html,https://youtube.com/results?search_query=linux+head+vs+tail,https://youtube.com/results?search_query=linux+head+vs+tail+hindi,https://youtube.com/results?search_query=linux+head+vs+tail+kannada,https://youtube.com/results?search_query=linux+head+vs+tail+tamil,https://youtube.com/results?search_query=linux+head+vs+tail+telugu
Linux,Intermediate,What is the difference between cat and less?,Commands,Text Processing,File viewing,A,cat: displays entire file; less: paginated viewing.,Text Processing,https://man7.org/linux/man-pages/man1/cat.1.html,https://youtube.com/results?search_query=linux+cat+vs+less,https://youtube.com/results?search_query=linux+cat+vs+less+hindi,https://youtube.com/results?search_query=linux+cat+vs+less+kannada,https://youtube.com/results?search_query=linux+cat+vs+less+tamil,https://youtube.com/results?search_query=linux+cat+vs+less+telugu
Linux,Intermediate,What is the difference between less and more?,Commands,Text Processing,Pagers,A,less: can scroll backwards; more: forward only.,Text Processing,https://man7.org/linux/man-pages/man1/less.1.html,https://youtube.com/results?search_query=linux+less+vs+more,https://youtube.com/results?search_query=linux+less+vs+more+hindi,https://youtube.com/results?search_query=linux+less+vs+more+kannada,https://youtube.com/results?search_query=linux+less+vs+more+tamil,https://youtube.com/results?search_query=linux+less+vs+more+telugu
Linux,Intermediate,What is the difference between tee and >?,Commands,Redirection,Multiple,A,tee: sends to stdout and files; >: sends only to file.,Shell Basics,https://man7.org/linux/man-pages/man1/tee.1.html,https://youtube.com/results?search_query=linux+tee+vs+redirect,https://youtube.com/results?search_query=linux+tee+vs+redirect+hindi,https://youtube.com/results?search_query=linux+tee+vs+redirect+kannada,https://youtube.com/results?search_query=linux+tee+vs+redirect+tamil,https://youtube.com/results?search_query=linux+tee+vs+redirect+telugu
Linux,Intermediate,What is the difference between df and du?,Commands,Disks,Space,A,df: shows filesystem disk space; du: shows disk usage of files/directories.,Disk Management,https://man7.org/linux/man-pages/man1/df.1.html,https://youtube.com/results?search_query=linux+df+vs+du,https://youtube.com/results?search_query=linux+df+vs+du+hindi,https://youtube.com/results?search_query=linux+df+vs+du+kannada,https://youtube.com/results?search_query=linux+df+vs+du+tamil,https://youtube.com/results?search_query=linux+df+vs+du+telugu
Linux,Intermediate,What is the difference between fdisk and parted?,Commands,Disks,Partitioning,A,fdisk: MBR partitions (≤2TB); parted: GPT partitions (>2TB).,Disk Management,https://man7.org/linux/man-pages/man8/fdisk.8.html,https://youtube.com/results?search_query=linux+fdisk+vs+parted,https://youtube.com/results?search_query=linux+fdisk+vs+parted+hindi,https://youtube.com/results?search_query=linux+fdisk+vs+parted+kannada,https://youtube.com/results?search_query=linux+fdisk+vs+parted+tamil,https://youtube.com/results?search_query=linux+fdisk+vs+parted+telugu
Linux,Intermediate,What is the difference between mount and umount?,Commands,Disks,Mounting,A,mount: attaches filesystem; umount: detaches filesystem.,Disk Management,https://man7.org/linux/man-pages/man8/mount.8.html,https://youtube.com/results?search_query=linux+mount+vs+umount,https://youtube.com/results?search_query=linux+mount+vs+umount+hindi,https://youtube.com/results?search_query=linux+mount+vs+umount+kannada,https://youtube.com/results?search_query=linux+mount+vs+umount+tamil,https://youtube.com/results?search_query=linux+mount+vs+umount+telugu
Linux,Intermediate,What is the difference between /dev/sda and /dev/sda1?,File System,Disks,Partitions,A,/dev/sda: whole disk; /dev/sda1: first partition on disk.,File System,https://www.kernel.org/doc/html/latest/admin-guide/devices.html,https://youtube.com/results?search_query=linux+/dev/sda+vs+/dev/sda1,https://youtube.com/results?search_query=linux+/dev/sda+vs+/dev/sda1+hindi,https://youtube.com/results?search_query=linux+/dev/sda+vs+/dev/sda1+kannada,https://youtube.com/results?search_query=linux+/dev/sda+vs+/dev/sda1+tamil,https://youtube.com/results?search_query=linux+/dev/sda+vs+/dev/sda1+telugu
Linux,Intermediate,What is the difference between ext4 and xfs?,File System,Filesystems,Types,A,ext4: default for many Linux; xfs: better for large files, scalability.,File System,https://ext4.wiki.kernel.org/index.php/Main_Page,https://youtube.com/results?search_query=linux+ext4+vs+xfs,https://youtube.com/results?search_query=linux+ext4+vs+xfs+hindi,https://youtube.com/results?search_query=linux+ext4+vs+xfs+kannada,https://youtube.com/results?search_query=linux+ext4+vs+xfs+tamil,https://youtube.com/results?search_query=linux+ext4+vs+xfs+telugu
Linux,Intermediate,What is the difference between useradd and adduser?,Commands,Users,Management,A,useradd: low-level tool; adduser: interactive, higher-level.,User Management,https://man7.org/linux/man-pages/man8/useradd.8.html,https://youtube.com/results?search_query=linux+useradd+vs+adduser,https://youtube.com/results?search_query=linux+useradd+vs+adduser+hindi,https://youtube.com/results?search_query=linux+useradd+vs+adduser+kannada,https://youtube.com/results?search_query=linux+useradd+vs+adduser+tamil,https://youtube.com/results?search_query=linux+useradd+vs+adduser+telugu
Linux,Intermediate,What is the difference between passwd and chpasswd?,Commands,Users,Passwords,A,passwd: changes password interactively; chpasswd: batch password change.,User Management,https://man7.org/linux/man-pages/man1/passwd.1.html,https://youtube.com/results?search_query=linux+passwd+vs+chpasswd,https://youtube.com/results?search_query=linux+passwd+vs+chpasswd+hindi,https://youtube.com/results?search_query=linux+passwd+vs+chpasswd+kannada,https://youtube.com/results?search_query=linux+passwd+vs+chpasswd+tamil,https://youtube.com/results?search_query=linux+passwd+vs+chpasswd+telugu
Linux,Intermediate,What is the difference between /etc/passwd and /etc/shadow?,File System,Users,Authentication,A,/etc/passwd: user info (no passwords); /etc/shadow: encrypted passwords.,File System,https://man7.org/linux/man-pages/man5/passwd.5.html,https://youtube.com/results?search_query=linux+/etc/passwd+vs+/etc/shadow,https://youtube.com/results?search_query=linux+/etc/passwd+vs+/etc/shadow+hindi,https://youtube.com/results?search_query=linux+/etc/passwd+vs+/etc/shadow+kannada,https://youtube.com/results?search_query=linux+/etc/passwd+vs+/etc/shadow+tamil,https://youtube.com/results?search_query=linux+/etc/passwd+vs+/etc/shadow+telugu
Linux,Intermediate,What is the difference between su and sudo?,Commands,Users,Privileges,A,su: switches user (requires target user's password); sudo: runs command as root (requires user's sudo privileges).,User Management,https://man7.org/linux/man-pages/man1/sudo.1.html,https://youtube.com/results?search_query=linux+su+vs+sudo,https://youtube.com/results?search_query=linux+su+vs+sudo+hindi,https://youtube.com/results?search_query=linux+su+vs+sudo+kannada,https://youtube.com/results?search_query=linux+su+vs+sudo+tamil,https://youtube.com/results?search_query=linux+su+vs+sudo+telugu
Linux,Intermediate,What is the difference between sudo -i and sudo -s?,Commands,Users,Shell,A,sudo -i: login shell (reads target user's profile); sudo -s: non-login shell.,User Management,https://man7.org/linux/man-pages/man1/sudo.1.html,https://youtube.com/results?search_query=linux+sudo+-i+vs+sudo+-s,https://youtube.com/results?search_query=linux+sudo+-i+vs+sudo+-s+hindi,https://youtube.com/results?search_query=linux+sudo+-i+vs+sudo+-s+kannada,https://youtube.com/results?search_query=linux+sudo+-i+vs+sudo+-s+tamil,https://youtube.com/results?search_query=linux+sudo+-i+vs+sudo+-s+telugu
Linux,Intermediate,What is the difference between tar and zip?,Commands,Archives,Compression,A,tar: archives only (can combine with gzip/bzip2); zip: archives and compresses.,File Management,https://man7.org/linux/man-pages/man1/tar.1.html,https://youtube.com/results?search_query=linux+tar+vs+zip,https://youtube.com/results?search_query=linux+tar+vs+zip+hindi,https://youtube.com/results?search_query=linux+tar+vs+zip+kannada,https://youtube.com/results?search_query=linux+tar+vs+zip+tamil,https://youtube.com/results?search_query=linux+tar+vs+zip+telugu
Linux,Intermediate,What is the difference between gzip and bzip2?,Commands,Compression,Algorithms,A,gzip: faster, less compression; bzip2: slower, better compression.,File Management,https://man7.org/linux/man-pages/man1/gzip.1.html,https://youtube.com/results?search_query=linux+gzip+vs+bzip2,https://youtube.com/results?search_query=linux+gzip+vs+bzip2+hindi,https://youtube.com/results?search_query=linux+gzip+vs+bzip2+kannada,https://youtube.com/results?search_query=linux+gzip+vs+bzip2+tamil,https://youtube.com/results?search_query=linux+gzip+vs+bzip2+telugu
Linux,Intermediate,What is the difference between tar -z and tar -j?,Commands,Archives,Compression,A,tar -z: uses gzip compression; tar -j: uses bzip2 compression.,File Management,https://man7.org/linux/man-pages/man1/tar.1.html,https://youtube.com/results?search_query=linux+tar+-z+vs+tar+-j,https://youtube.com/results?search_query=linux+tar+-z+vs+tar+-j+hindi,https://youtube.com/results?search_query=linux+tar+-z+vs+tar+-j+kannada,https://youtube.com/results?search_query=linux+tar+-z+vs+tar+-j+tamil,https://youtube.com/results?search_query=linux+tar+-z+vs+tar+-j+telugu
Linux,Intermediate,What is the difference between ln -s and ln?,Commands,Files,Links,A,ln -s: creates symbolic (soft) link; ln: creates hard link.,File System,https://man7.org/linux/man-pages/man1/ln.1.html,https://youtube.com/results?search_query=linux+ln+-s+vs+ln,https://youtube.com/results?search_query=linux+ln+-s+vs+ln+hindi,https://youtube.com/results?search_query=linux+ln+-s+vs+ln+kannada,https://youtube.com/results?search_query=linux+ln+-s+vs+ln+tamil,https://youtube.com/results?search_query=linux+ln+-s+vs+ln+telugu
Linux,Intermediate,What is the difference between cp and mv?,Commands,Files,Operations,A,cp: copies file; mv: moves/renames file.,File Management,https://man7.org/linux/man-pages/man1/cp.1.html,https://youtube.com/results?search_query=linux+cp+vs+mv,https://youtube.com/results?search_query=linux+cp+vs+mv+hindi,https://youtube.com/results?search_query=linux+cp+vs+mv+kannada,https://youtube.com/results?search_query=linux+cp+vs+mv+tamil,https://youtube.com/results?search_query=linux+cp+vs+mv+telugu
Linux,Intermediate,What is the difference between rm and rmdir?,Commands,Files,Deletion,A,rm: removes files/directories; rmdir: removes empty directories only.,File Management,https://man7.org/linux/man-pages/man1/rm.1.html,https://youtube.com/results?search_query=linux+rm+vs+rmdir,https://youtube.com/results?search_query=linux+rm+vs+rmdir+hindi,https://youtube.com/results?search_query=linux+rm+vs+rmdir+kannada,https://youtube.com/results?search_query=linux+rm+vs+rmdir+tamil,https://youtube.com/results?search_query=linux+rm+vs+rmdir+telugu
Linux,Intermediate,What is the difference between touch and cat >?,Commands,Files,Creation,A,touch: creates empty file/updates timestamp; cat >: creates file with content.,File Management,https://man7.org/linux/man-pages/man1/touch.1.html,https://youtube.com/results?search_query=linux+touch+vs+cat+,https://youtube.com/results?search_query=linux+touch+vs+cat++hindi,https://youtube.com/results?search_query=linux+touch+vs+cat++kannada,https://youtube.com/results?search_query=linux+touch+vs+cat++tamil,https://youtube.com/results?search_query=linux+touch+vs+cat++telugu
Linux,Intermediate,What is the difference between which and whereis?,Commands,Files,Location,A,which: shows executable path; whereis: shows binary, source, manual page locations.,File Management,https://man7.org/linux/man-pages/man1/which.1.html,https://youtube.com/results?search_query=linux+which+vs+whereis,https://youtube.com/results?search_query=linux+which+vs+whereis+hindi,https://youtube.com/results?search_query=linux+which+vs+whereis+kannada,https://youtube.com/results?search_query=linux+which+vs+whereis+tamil,https://youtube.com/results?search_query=linux+which+vs+whereis+telugu
Linux,Intermediate,What is the difference between alias and function?,Shell,Programming,Aliases,A,alias: simple command substitution; function: can have parameters, logic.,Shell Scripting,https://www.gnu.org/software/bash/manual/bash.html#Aliases,https://youtube.com/results?search_query=linux+alias+vs+function,https://youtube.com/results?search_query=linux+alias+vs+function+hindi,https://youtube.com/results?search_query=linux+alias+vs+function+kannada,https://youtube.com/results?search_query=linux+alias+vs+function+tamil,https://youtube.com/results?search_query=linux+alias+vs+function+telugu
